customer_id,age,income,spending_score,purchase_frequency,tenure
C0317,49.97117968727545,76932.1977279257,30.857316967610753,6.8651816637461796,62.332611618928034
C0318,40.73308248645966,107220.76504620996,37.19543045521831,2.1632685341339366,55.76200448627174
C0319,62.027186414137205,93538.20413185004,40.849748873456605,1.4783823760384482,64.06180612154029
C0320,57.018898324605374,152840.30320272737,47.94539131535096,1.9486873708598105,56.45518307833164
C0321,48.23228660936269,140196.3417868527,38.94251832911363,7.525168206854364,62.02153171523537
C0322,50.215086711956246,106236.99309644553,47.297524657393026,3.8962837082151065,75.81117042729551
C0323,51.66706246358042,165048.71610688616,40.9671162221518,10.116398571336504,47.921489216644304
C0324,33.666121052605675,139635.3097398319,10.368001504691932,3.871504802685223,73.67854273354854
C0325,48.02258093983522,113503.37232982754,25.909969092718686,5.369102606394074,75.80538080807838
C0326,44.544126016017614,70011.88570252854,37.83868666417577,8.08421990513575,58.583177676107056
C0327,41.98703992084067,165818.85145181484,21.854578857383387,9.012185776318246,34.537741211896865
C0328,47.75119765691236,92208.55066472807,48.998930949943066,9.123007153272795,52.70613615486681
C0329,64.38149221479618,87092.02506086216,62.96126248515546,7.416732461186285,75.56393455873331
C0330,55.12674289013608,140451.4086401928,58.28142777545975,7.048125051622925,59.725583252413415
C0331,45.430568081737626,168795.04812678546,36.79835693604688,6.185053898402366,48.008373212461066
C0332,54.58066225084927,147685.45637021036,62.36089205274928,6.5567221523332755,53.94270094526139
C0333,61.194843492688015,131278.1824010472,42.23001185803167,3.897628567342933,70.08744031805463
C0334,57.39706946330215,131895.08683330572,34.94371043322941,3.363602233155386,66.56080281841655
C0335,38.56640740498183,62844.10689019007,50.49096094800046,9.297940422679055,43.12306530815829
C0336,37.79905352911187,81628.39558664785,56.30446164433152,11.399075123339003,40.60164012885253
C0337,37.64945110573707,79501.55014033309,37.27662399655458,12.962003549767307,40.00532577104968
C0338,34.46553889300898,76878.2471409119,62.55952448847526,9.772146929072433,36.39818949744768
C0339,49.69225413681665,78071.93732841604,60.01446570434669,9.040457430235469,36.056505269025415
C0340,38.06607718473196,51772.26431753542,50.194936427181716,10.455273976746222,30.717430884212423
C0341,47.302951124952976,71769.12638388558,67.91094802118886,7.494571295109931,41.59062736162028
C0342,49.12789631153471,81392.67351711672,71.2508416515187,16.26861616508432,39.36778355511512
C0343,45.989865388887765,82397.84587996101,40.70928162757231,5.177016918645824,39.936150783942395
C0344,37.41027812369171,64584.87288611063,50.84730265720543,10.554221736687174,31.791721258659358
C0345,42.42238054201966,98985.61761297051,50.77029180255242,16.070818657688918,18.773256641030045
C0346,39.8548263616545,67007.37727678248,48.721162786693625,10.020399533679994,44.77722169402956
C0347,34.57778883561923,94541.85800790106,69.95369810318098,9.429882894995517,32.16930035193277
C0348,41.94615569032962,86407.91542807527,57.674086334726354,8.927663731568718,29.097793887655037
C0349,32.92576125304119,70306.59035234296,56.82582190427267,9.458824954712776,41.54783129531195
C0350,47.12607633076938,106629.66338914268,35.95365162711896,14.118545424029591,32.863898880646964
C0351,37.212296216209644,62095.447523652794,67.62501636251072,3.3644142660114795,44.47949107237297
C0352,41.206957935237035,93787.31260415002,45.12889926175833,14.600301103888977,40.93604759661358
C0353,41.69972722927685,95008.73477064467,60.71919156319594,5.728128542649564,41.46855458560382
C0354,38.44657015777554,69940.69686385033,63.3285232554983,9.200043012296756,25.072354310395724
C0355,43.52016280885165,100886.97950096492,76.3279031500638,8.712266739104015,45.695551883091206
C0356,37.150578060264856,76249.30228101571,44.29415521057065,11.76565980931216,38.09000424987085
C0357,45.227783784743465,84330.40443919785,23.765854130150096,5.205626944348757,33.04578288603037
C0358,31.92412191851951,83904.82758156832,62.20619453704434,11.386517998245829,37.14710773873801
C0359,40.75827747727847,77985.36887794179,81.60613417813025,16.072928869860558,21.79011813681344
C0360,51.63357399434971,92162.12409739674,74.86735623527325,5.910477986221569,39.26922249184537
C0361,33.99801205236655,91902.3308082832,62.51591298329551,10.569118502831188,27.765027934543426
C0362,35.933530176850894,53772.02040142729,54.10036577241543,8.014053466610173,25.178637713251725
C0363,43.08344709795349,99565.10364317229,69.68547115964772,11.277661618579106,23.82112651025687
C0364,41.077490691637585,55062.62017946488,48.317445603546375,10.057443332247257,44.901506999919405
C0365,42.103780595641354,95488.19306512485,65.71629323227464,8.075539272867072,30.965892850457692
C0366,42.93512278088598,96900.57705241375,66.06564190999953,11.463616854613221,48.269821679332
C0367,43.80832881137062,63635.50354677203,72.72251888998656,15.413044329360229,31.713588295581616
C0368,46.65819905173734,73837.78568068123,93.11592046693293,9.427288624818104,22.341136339256426
C0369,42.458911941571074,63414.42997271096,64.7089916061452,12.159273826444545,27.06780448041073
C0370,38.55245407228875,76776.18454566898,53.89243649151001,6.120181126386509,45.886492960055506
C0371,44.03544220721639,75379.48573721388,59.69310825369607,7.130690869545974,34.75281457650666
C0372,51.39929160937129,91694.9079840401,38.77108914133058,11.417218833641133,31.61370162807519
C0373,39.20419752170456,99654.63119179412,51.6634424269313,14.452348085607895,37.280145806822304
C0374,34.15282417197615,100935.25716184934,55.08861074264275,11.06684004635698,40.01426188934036
C0375,46.642484015721834,71567.47960132547,53.71093922478489,9.060825908430537,44.93919052721969
C0376,39.27771301627841,76861.67189383208,61.82825846440466,9.997874216270063,47.58799383914341
C0377,26.963982723915784,54748.42711668575,50.130960811413594,6.248776798090848,33.12185083368731
C0378,45.08453006290253,67911.94900255717,73.45236800789365,11.8135459790661,25.391618511343694
C0379,36.788030884276466,94472.77449646186,60.00248477901837,12.646999186970227,32.69227871101379
C0380,39.45680030617503,104233.74235322347,59.888396146336625,8.643729001500759,38.082244052663086
C0381,41.99188198341409,61484.76692180117,56.06526340184499,8.589873556721496,28.289928590315114
C0382,41.142998078674395,71113.03611270658,61.86228820630775,10.797634688956146,28.342792680839658
C0383,44.256710902834236,79603.91364561609,69.90117917601162,8.689840791878213,38.75030305239908
C0384,37.38708177658094,84202.41738229411,49.594437411469194,9.801602156122533,35.61078118743639
C0385,43.078634789056494,67855.94720117531,52.10260213109692,16.299165367499548,36.26237596329269
C0386,38.442719934496495,86360.91566696134,56.355287654680026,9.25892289776201,29.932037322399445
C0387,44.432862885325015,72892.40979393625,43.84954891832142,8.924979543936333,34.156794286353865
C0388,43.692204904078324,79783.21593682581,50.168905683342025,8.057374583094523,28.606134845853564
C0389,34.38736778773243,88194.26372005549,54.28534951746409,12.23257591449981,43.12158728899829
C0390,46.51589269705019,80096.33404716407,70.49267016855273,9.45632748034569,44.281994677790024
C0391,36.78421932931571,73454.21164210147,63.1507359480231,8.051880885035722,21.23049710209525
C0392,44.84834678968687,78355.85294111253,62.32307893641053,13.963912096819037,28.563913118460718
C0393,42.20372388040804,78674.55561191998,70.21077554601567,14.258809013540912,24.027765959279368
C0394,51.02910206077074,74449.83455176809,58.35153853920724,8.198729302783885,30.799808524744815
C0395,38.659204105768886,76118.05905999347,64.68557819914668,4.4003801459181515,35.33249624167711
C0396,37.904099223290814,103979.70755757076,58.761338964810044,13.022541069510766,24.40283824241176
C0397,39.883482364673604,88413.79171911858,63.18434819279554,7.946110522719988,28.625121494997494
C0398,38.18092130299435,75567.79522956259,53.00689610866102,12.371876797488305,27.96834102334801
C0399,44.7996514116523,90454.31606766104,30.73419410068285,4.089688546864494,37.65813863519155
C0400,30.302136349380472,74992.70765365985,58.38865005376435,12.677792014897928,36.554754696290004
C0401,33.677905485121876,97596.86956379961,77.07297763319929,6.366484212157657,30.226099573301973
C0402,33.59318247052484,85544.6328829714,71.1145848268991,12.192292357199573,37.414566977115186
C0403,45.70184555184146,78390.46783993657,71.58476981509405,10.042819203509302,31.626559323301876
C0404,50.26368023549155,86715.75388715416,74.83356866167462,7.138181741810065,33.826759117391575
C0405,39.37330468877517,56436.85771897251,61.06389109153725,8.778891061219658,49.387616722388294
C0406,38.98706966085994,63098.48796635292,62.36778848886715,12.058955370870102,46.72368841432278
C0407,40.420312978679085,62091.12490401417,52.588177254787794,10.317683359345702,25.60335010457922
C0408,46.971269815649144,82144.1464214556,56.207125727675404,11.753238941417452,42.6378593430334
C0409,34.435881194856556,105987.72499227637,67.3892537972537,15.929321753546457,42.49117243593274
C0410,41.43021389640871,113469.50219288949,74.44661324602579,5.307275164866846,26.813893689979054
C0411,45.85118577869458,89570.76652161135,58.32664469182801,14.85163772490587,42.55022115003889
C0412,43.00656501963907,87512.66712416685,54.597728821783065,10.313067812569638,48.30345534730042
C0413,41.13748969959246,52984.13398770892,60.006335506279164,7.303647855030615,27.01964155004469
C0414,46.00627655540285,71859.89300398968,67.21448098714937,6.009059122783031,28.659977431885892
C0415,23.780606242004577,68183.24372137642,42.6737422063975,9.4326388276689,44.14129173474802
C0416,44.067251917185445,70687.28602623325,32.44582856235314,12.764950335773378,38.17196248660518
C0417,36.07554590123546,77477.84272122815,53.393557806101,9.617352638867397,40.41181020191618
C0418,29.016202618861257,72918.64133454309,45.3514508890301,14.533464790742043,38.72471373120398
C0419,43.06721559714988,50310.50284436319,53.90231762823227,5.646472929845324,39.125567367425155
C0420,48.24195127097775,91218.653841763,58.22663617419034,9.963733156461837,25.388222973511336
C0421,39.17530891223385,63908.854613902906,54.561019091723836,6.242819666760643,44.378541652971585
C0422,45.71724728321763,83588.70296166724,77.42961041364894,11.090895647874904,45.35671993942219
C0423,49.67366954793187,111111.2400462496,63.92093717522784,12.6606621702919,34.164874047455775
C0424,47.889486721504284,66209.23112620365,63.60569231532994,8.73771461895684,35.6521844014891
C0425,49.839787176228356,42045.687158805056,67.46648572852082,2.1873584301185973,23.751139979554225
C0426,44.45276494643135,75709.93667179834,46.334002586630774,10.596844440389484,40.11403804814268
C0427,40.45260183340956,96514.39452497856,72.46934144904323,11.310215655200528,40.576459533713155
C0428,30.38820512861699,109375.21181330891,59.09082856157448,11.212884264885092,35.502471864005514
C0429,38.52362507122031,61556.756083213746,68.04576740689456,13.707346575466463,44.99482687896402
C0430,34.94052042810285,87450.48834854782,47.13771320351813,6.786838961052854,33.327382152160475
C0431,53.02565630498688,73020.3431482992,41.35489480780723,12.040648316351348,40.5168474071488
C0432,38.94468512540598,78410.77468543797,69.81467589630034,13.577522537433925,27.842685290463073
C0433,40.739228840706915,119665.15020525552,64.5169143131702,4.6642372479804495,35.811582793006096
C0434,43.308912256242806,57455.445074072704,49.17538134770987,10.958955477756932,34.60516593677731
C0435,40.26161467823472,83806.0949224186,49.564043024703665,8.487460506976985,37.80246337632753
C0436,50.170306242584516,87015.3975764815,73.50521741297723,9.755431980695063,33.043784569333134
C0437,36.26410382959329,96286.7948740902,45.72705728559207,11.043029450615009,34.948219234626656
C0438,41.16764473142346,81469.74730206344,79.71207543907155,8.538314307659343,42.60837737153205
C0439,35.54517648581171,84620.75809256153,49.19255118422558,7.972875762515164,32.50588610209426
C0440,32.07986493267576,74125.27148867314,67.66070310730059,10.102457252464074,23.147383194090565
C0441,36.32938545456829,84036.90411867661,56.05657829101219,6.738262183411592,49.99667123364337
C0442,39.77777921770953,74852.11586753884,67.23824917298812,6.742524613344443,47.051632629523894
C0443,37.42418665289644,89323.57834784077,53.47063197462969,12.03811984886951,25.661898439155053
C0444,35.84547412075686,74455.84495934549,58.04648512713247,6.553617894524032,41.517662441961555
C0445,31.562095217968995,85656.5059085328,60.49103010474865,11.998937502727635,31.976201835589254
C0446,39.50136656422783,79561.05779472532,47.973750530622326,11.387773878561854,38.107897722648474
C0447,30.971677755813985,96890.75376158251,68.88989214504151,4.822579813628209,38.35379303210795
C0448,44.560335782137614,79229.0941461727,53.84143720234098,7.967306042993035,34.12473759746943
C0449,40.49463851760702,53404.512976896774,57.25680101591978,13.582328209142117,29.729874675308828
C0450,31.254691003210418,98928.82251070987,48.06780750469785,7.056503406580955,30.475671581469925
C0451,38.14474553770082,66414.01548706072,29.251996094456274,8.606787213071836,28.67046467615006
C0452,35.487061566456504,70193.5049202677,57.70766684879797,11.38618267975569,29.345422334156442
C0453,41.915047062515086,71065.08058934762,88.95138505935499,12.350171527847786,35.46257367960516
C0454,48.042702676138866,100616.57139756226,69.41525145477628,9.245383341866512,30.273920087113986
C0455,28.74896518212553,47964.886790319564,59.76887544318726,8.207469415925075,41.45641652570096
C0456,40.6901564748845,127066.22800489991,56.84531004950079,14.267109585095522,47.89796924268742
C0457,39.03920322660016,95840.85213599078,60.269590713744556,15.216698991392736,31.359574069039656
C0458,44.02804045870279,83348.58371193739,66.56542938210252,12.936574152345386,37.91523600428302
C0459,41.279179769426136,79176.5899907557,45.83024621629386,10.255954427695071,39.997480882423474
C0460,35.488184009567085,84283.31112286485,73.37186033602646,7.575202835077221,39.776018167354195
C0461,38.085676386000294,87816.83642569007,68.58457578529493,7.508666780330304,36.6076421433287
C0462,35.22384485917907,89678.23378925085,68.61822870849521,11.567542315797272,41.94145934687778
C0463,46.45604283159159,88334.06699005172,65.26170886571673,11.255194662666051,39.85799162144526
C0464,40.127869892031654,81343.71021882874,60.23539989232788,14.204795778839287,26.098700621381617
C0465,51.40714411451805,77039.92369539011,68.07433483160185,11.951350277608418,42.95324851511418
C0466,39.63603511711228,77730.90074519733,67.10176960489653,5.490759094720546,43.09832669813394
C0467,35.74955939853722,77076.37579470979,55.75151146870771,13.155842853168757,29.893711166571347
C0468,30.917713644323037,97006.55145300596,53.11677872523719,7.005818118056761,36.30350268358082
C0469,29.18116194246433,88903.35083421294,61.22227554314384,8.848086184142945,41.466631942488554
C0470,30.49518434196706,35894.1704800358,78.58824181794225,10.750600618755083,34.32548944336511
C0471,41.6027599060689,89838.51164794642,45.13071509215319,15.987002469351893,44.58382438212809
C0472,43.052350139379605,82921.04292078162,42.38969681097072,19.329755668016084,54.91097995695489
C0473,30.512855787807197,79719.36865331154,61.9771300948382,11.820169177408548,29.712111738920143
C0474,45.37022988445669,74172.22320366671,60.61065242227222,9.450410143838836,24.9516431747698
C0475,37.101633689899366,96861.6907997902,62.0800999724449,11.603516945441651,38.430548764839
C0476,40.8807580719133,94212.89693184287,62.927438374902,12.662966277621507,41.772500041009145
C0477,49.673323769532544,68406.83498264586,57.32157294438234,9.037997123328426,34.15306900924185
C0478,45.38103589519319,86105.78430686802,77.87836126322499,15.385634067736966,47.62608530656827
C0479,38.388816112565,65425.14898188071,40.78915225828182,10.690212277574206,25.29115360221401
C0480,34.65284664750828,59305.72752816604,50.05803570263705,11.493229267274183,41.54334898425289
C0481,27.08910759202417,70599.24163115052,58.76094287821143,11.997772756163384,31.15311343392885
C0482,35.685080084545476,92935.90208574139,40.281734266149996,11.264759831843367,49.75502324965837
C0483,38.73321856703383,94296.8756806413,57.88974714681515,12.516821501408836,51.94012282534494
C0484,34.076922837092894,87696.2813014594,79.93764198873622,8.148240440359231,29.866747297733216
C0485,39.212458197446175,90876.43680271995,60.25063785955154,8.325094738161908,31.60354291273136
C0486,40.46111129775261,87742.67430672438,62.7684108686242,6.6995373010849155,42.876703095838415
C0487,38.65086410915153,70377.77607165571,44.878022817929036,11.318503691860679,32.90295480168388
C0488,36.09998451505924,86478.83817010911,52.60366310352627,12.336809510536343,35.636710256542095
C0489,41.011928031800366,92006.14287841524,55.49764343611275,11.373318598455658,36.20310736433928
C0490,42.651643897416456,91314.36994720361,56.18741883892519,15.023477300042611,20.64261475041875
C0491,33.45760553534292,97833.70057211965,75.37972554004523,9.98321194351286,35.8892980312461
C0492,48.465594278477624,90624.55770801596,66.69229272870149,12.006224966777538,30.482177807486607
C0493,39.40847120629443,85271.72311312375,46.66250451675562,6.724897371582057,32.055017420801825
C0494,40.11309773766909,96052.25357474641,62.95805734118406,8.838700892576798,47.54905602775051
C0495,44.24928653953934,79602.1811112641,65.97866098196143,12.086613272697333,25.94794484576595
C0496,41.39929678758101,66771.88023158423,73.6817884622552,12.547306332229432,42.505641493983816
C0497,45.71881980347947,77553.99554084355,78.96648823882049,9.118099157007453,33.76829655734553
C0498,41.722744991210945,68826.46032790326,47.818869698065576,9.785202244425799,33.76191865203332
C0499,36.32537575215737,69872.32587538428,50.269709865475946,5.446378759957572,42.32297516841369
C0500,42.169021151236606,77832.21993926723,44.9090656930246,8.928912397580172,38.72041035655112
