,资产1,资产2,资产3,资产4,资产5,资产6,资产7,资产8
2023-08-22,-0.024193894856822152,0.011998574599924091,0.03061501664687395,0.024375237033946333,-0.00426885741860416,0.02981452273699904,0.002973349144042231,-0.006741719422360787
2023-08-23,-0.012268053270818795,-0.0060493937297625665,-0.007763536370824576,0.003408324447509754,0.003211479620997292,6.092040306828939e-05,0.008738763394926997,0.023812925495726826
2023-08-24,0.018991082708826476,-0.02969795936899807,-0.0510784226980391,0.018686398224785475,-0.027337573968308423,-0.004495308037853671,-0.023402260521187192,-0.036039608751600394
2023-08-25,0.010829254564095761,0.015183103206052937,-0.01153020801453439,-0.0518208458428982,-0.010924888965049655,0.00783608010805093,-0.029578231375482576,0.0036671983955831127
2023-08-28,-0.00030619698345991117,0.011585829992021767,0.002391607368283065,-0.01946137881763111,0.023931430033289826,-0.0031705914605394004,-0.0005460907901986373,-0.01866535918146392
2023-08-29,-0.008865645023830207,-0.01769605428053802,-0.0034589211984684598,0.03423416960284687,-0.027438022858627127,-0.03227122795753482,0.02942340654987217,-0.004186473543037322
2023-08-30,-0.013381454773198331,0.02079809374792153,-0.012112310794737282,0.03652019427093872,0.013558517426785382,-0.009758228162914053,0.04314616426531007,-0.012114298460066768
2023-08-31,0.014841907440186139,0.0059858516081298385,0.026034825787975963,0.031230223934537053,0.0006400829813153325,-0.01506835740692367,0.009199442858782329,-0.013554307395042122
2023-09-01,0.04026774495053246,0.002730706621654749,-0.007306431026242174,0.0036936061172981685,-0.02694252579059393,-0.019432280770213032,0.024008278158888507,-0.013137885579427916
2023-09-04,-0.020938219653638793,0.010733055050545724,0.02371408309325994,0.014379066213301334,0.019920953716116328,-0.015135901771389215,-0.028436213334836875,0.030026673039109737
2023-09-05,-0.006453596776842715,-0.005016660329100947,0.02656388283698116,0.011124600188013199,0.009117755441632153,0.04330004689802168,-0.01287036460760286,0.018556802561624744
2023-09-06,0.00114026249794169,0.0053718455772651386,0.030569368528250634,0.010156715125792476,0.01076592158099266,0.021450146746196046,-0.007299054590857707,-0.016784193346780128
2023-09-07,-0.020896183880420673,-0.03932713178752004,0.041124142598806444,-0.022064167314433662,-0.00442507247171544,-0.005536265997778413,0.006148133956182015,0.016314744250785936
2023-09-08,0.017209469767194906,-0.011661548771378769,-0.00334243427572823,0.005651599009765993,-0.004973822523670942,0.032146911520399855,0.009819499032765027,0.014697555720996349
2023-09-11,0.013257625373348254,0.0234694771497065,0.003620431174074139,-0.025936638959116933,0.007993759035052832,-0.013027137875836581,-0.010572333634995138,0.011727280375101866
2023-09-12,0.024765661428672713,0.000425431534721233,0.006176660251979276,0.03404429889270476,0.004815063589771366,0.052033662283607895,0.011310192912630882,-0.035215255183116356
2023-09-13,0.015066832422090651,0.007623167697655555,0.025795055081654913,0.013463627025399168,-0.0027691196796754765,-0.024485964725787315,-0.0041804651457205055,-0.017010409084186003
2023-09-14,-0.011610468996094454,0.011771568088412192,0.033398090087028126,0.007893430596459621,-0.023917661240703686,0.008892053364402814,0.023932629732913022,-0.012195658086387645
2023-09-15,-0.0026803433334583538,0.00029376389458394186,-0.0156979662616448,0.012965608676877181,-0.0024189629721556314,0.008390648878140556,-0.017749843556042002,-0.008749166006468209
2023-09-18,0.014447627156555428,-0.0074566630418353395,0.0345392770246681,-0.007992723712292047,0.0044936945150377185,0.018651816637461797,-0.028367314658660634,-0.03521617623961552
2023-09-19,-0.030513126291401897,0.02525168206854364,-0.011037162917848935,0.05116398571336505,-0.011284951973147772,0.0036910260639407395,0.030842199051357513,0.04012185776318246
2023-09-20,0.04123007153272796,0.02416732461186285,0.02048125051622925,0.011850538984023662,0.015567221523332755,-0.011023714326570669,-0.016363977668446144,-6.748914821904103e-05
2023-09-21,-0.003403692450498569,-0.009064560986545504,0.013927748949134306,0.019106104171410215,0.001768137725836947,0.029550601621105236,-0.022833782282670103,-0.0038731891855943623
2023-09-22,-0.014336446412056099,-0.0373307323414612,-0.001653613716853985,-0.002434950167665671,0.03026899486484262,0.012616233691095552,-0.0204837364865841,0.03708185132668377
2023-09-25,0.02442067391050706,0.011641954069372316,-0.004529681976996639,-0.019188784734469597,-0.00744413552142106,0.02177497239408372,0.03769172611869218,0.03086487056544378
2023-09-26,-0.009776988435725482,-0.022392348665780226,0.002817724938224079,-0.03536878731125703,0.00646335428369563,-0.0029520517259733737,-0.009320730037364845,-0.03189406134533591
2023-09-27,0.010272002131394332,-0.010654016793238227,-0.023398336714205763,-0.05744524426563299,-0.0005502981010127252,0.035445031933394884,0.0332251842909574,-0.009141925131725437
2023-09-28,-0.012044241207235611,0.009375485121500476,-0.01996770878376583,0.00603583799638932,0.015321605567693805,0.024538664477686153,-0.0020030815295990555,-0.004073475003539317
2023-09-29,-0.017559651735131222,-0.0165376070807972,-0.0045295778380305355,0.007347310136323562,0.018271692524664988,-0.0160635790136069,0.029853771379190434,-0.0054224720208513755
2023-10-02,-0.00042734588696872317,-0.014944233582956467,-0.048484805205458836,0.017680907927220994,0.014736877941848667,-0.0056265511423642675,0.0013398143444974383,0.010318784354081989
2023-10-03,-0.03125091713773086,-0.010581053546925897,0.015885293592436543,-0.025085788463384988,0.005871158643332586,-0.027131636092468103,0.009328599648670527,-0.0007128296459496714
2023-10-04,-0.03230263631811019,0.023294787089143426,-0.014691831535960985,-0.01620504874028762,0.004011383944618857,0.022972746988574304,-0.02031643637956794,0.0012335969969594332
2023-10-05,0.00857633000661146,0.013862112145262881,0.0035288311055445038,-0.007340556781666447,-0.016551804412974394,0.001722877660927495,-0.021442780239712137,-0.05842700966989215
2023-10-06,0.008731196083153356,0.018078696821723906,-0.04725864871083677,-0.020194614094198753,0.012383085220103956,0.04114990939423398,0.0004158741535081579,-0.01456005882458269
2023-10-09,-0.0036579288220968034,0.027497528382963696,-0.012919283582490707,-0.01598384013300507,-0.009654870443640648,-0.019066572165174246,0.0024534063198959105,0.03249356916939121
2023-10-10,0.006461585462320582,-0.005047070042525752,-0.005836225378310882,-0.03126381617393314,0.01766219554294318,-0.0015567439402560408,-0.003609598271812513,0.06386215135689721
2023-10-11,0.005975058167313725,-0.015035821001903687,-0.008527151924110866,0.022968914183935096,0.002265408210755289,-0.028765559566347333,0.01838457869150407,-0.01336288171077988
2023-10-12,0.03746595552435091,0.021600961314292972,-0.008946437913175023,0.02562032723470226,0.0013571102105480659,0.01705547350244439,0.009694656345889495,-0.01692713309981747
2023-10-13,-0.01287099664634924,0.020599216351623224,-0.006695506642130818,-0.008072969264839934,-0.01910245158698706,0.008471981311869221,0.0412504983848629,-0.021350658285085457
2023-10-16,0.00048438913345516136,0.028244411108308585,-0.001592827824914303,0.009047435924994678,-0.021247870562937594,0.008566141944152972,-0.0037428853000909756,0.01971459991359726
2023-10-17,0.023747721031295025,0.05179127284037228,0.011592663464271513,0.006515926331643329,0.0038876860315467205,-0.007063325856213767,0.006769676869233823,-0.005908028202780588
2023-10-18,0.003369219525392286,0.026351950712159195,-0.020130851305592824,0.022797571222580908,0.026342301346797305,-0.002361370539821575,-0.042437097980171895,-0.01215643974188865
2023-10-19,0.025939890931222186,-0.00045736124597764243,-0.019986044645898215,-0.010095498424564349,0.01681240053009106,0.010934671364027586,-0.004778641983393886,-0.0073364882362937514
2023-10-20,-0.007835162980876439,-0.01844820368997005,0.032307513789388835,-0.006446409384226798,0.02434317041650993,0.030426321038449028,0.019966217962959207,-0.008632406254360969
2023-10-23,0.008074601806732189,-0.00048391212781832333,-0.018074037214602563,0.00648718563443206,-0.02358079582319605,0.023753587769231276,-0.009292345945967862,0.004023193117456786
2023-10-24,0.005665757430922843,-0.005178099474081547,0.011733876029505494,-0.009498073132450489,0.017425945949144882,-0.026919593604934972,0.0025275915909282365,0.0387785799811657
2023-10-25,-0.020006626492111493,-0.013554899410497031,0.0102781569931783,0.003591635638791959,0.007012601985471184,0.00978374260295327,0.012694429371235398,0.022193996839124465
2023-10-26,0.00819637313857025,-0.004825153092370849,0.013451474024054626,0.03799763869790431,-0.002652674927651471,-0.01949058609341283,0.022141613385739455,-0.002407623279071965
2023-10-27,-0.04345339092028072,0.016948433543008432,-0.010706563719078455,-0.0018106656460832155,0.006639606611380291,0.003809993595581328,0.01418903634278079,-0.008709727411396867
2023-10-30,0.010262115963521654,-0.005190933551678344,0.01477620961775006,0.012307349680261068,-0.01870877404089191,0.021719642323500647,-0.01071926890228096,0.0161611559656229
2023-10-31,0.007345746268026813,0.03676367353590245,-0.004469319647437043,-0.00698633592236395,-0.0003883921177546522,-0.006063595656685509,0.015998838038841,-0.03232621216873176
2023-11-01,-0.021073648382927083,-0.021356058431583863,0.019006151839471516,0.03421226745163851,-0.0020889843707494297,-0.0033764344638002124,0.0014010432622636277,0.02323756605216381
2023-11-02,-0.018547062683811483,0.004767379654695703,0.019503952595648594,0.010021883398796906,0.003791632331974868,0.020020921851342823,-0.054064645859984745,0.013557506390618153
2023-11-03,-0.013081513662548477,-0.03661265793712914,0.010224051990499614,0.027473170903259153,-0.0027489702925538374,0.01905749094405878,0.03224556515977291,0.02629828907168095
2023-11-06,0.03279929058742786,0.014842549821437845,0.001508672778031856,-0.03203931623794337,-0.004921249762598972,-0.016864931906323835,0.04341885434995628,-0.0035177162486467323
2023-11-07,0.0024640961356897136,0.011029707520809352,0.0008720489274490745,0.03390102080861506,-0.01245298723468904,0.0038921491047448544,-0.014849411713960965,-0.026400450224414118
2023-11-08,-0.012235381818105708,-0.0007407359409682405,-0.0085860444903452,-0.01384841959747712,-0.028126349273436678,-0.0016621114525738954,-0.030094407480620044,0.015201119273792052
2023-11-09,0.0016487950586900658,-0.02915102998929861,-0.006184181540997269,-0.015043128111811663,0.0063834902083836085,0.026809008920462892,-0.03750344939291489,0.0023005215829483435
2023-11-10,-0.003202655911332808,0.013426801529009314,0.004263932564753783,-0.015039386634776383,-0.006381078713332364,-0.015920517136069783,0.021520142771971968,0.0004262329734388444
2023-11-13,0.03802381371506015,-0.0012132162762924154,-0.014168135338209256,-0.030274287852256544,-0.0360627935251189,-0.031682718860109794,0.005342533020229669,0.010174500464598677
2023-11-14,-0.03162381404064267,0.01790076628152231,-0.00966122103366879,0.0029358602397109874,0.03224441256510849,0.01793678631731064,-0.005370612958116646,-0.01782384450830575
2023-11-15,-0.0430363080265861,-0.014383066384848403,-0.0042226047765538885,-0.01974359054302368,-0.0026251393418460947,0.0015370376591753642,-0.004497119636161571,-0.013000051616469195
2023-11-16,0.0033730934393345537,0.008838812991388181,-0.021807981548856922,0.0282186475949254,-0.0019717626456852346,0.00037699245889695325,0.014164288465131143,0.004664322625270033
2023-11-17,0.0190627326782649,0.005742483304036484,-0.012248747492808758,0.007230070504122033,-0.022874524146413236,0.002171194115530463,-0.000664599812889216,-0.004162337145450794
2023-11-20,-0.002570750228778615,-0.03763698090995278,-0.01097449815481923,0.0018568980228222942,0.0031971278399480075,-0.020553502818519163,0.025314156817294015,-0.017323496964290017
2023-11-21,0.019389144010534737,0.008543887237433698,-0.012924546196876061,0.03550621785219024,-0.0238727366351296,0.01838308347220003,0.020011646360859565,-0.013412404181532897
2023-11-22,0.027849306001286576,-0.005000930291979055,0.00577387258559714,0.005206436775424415,-0.002686174829410956,0.016216165463195643,0.01586977441104426,-0.034970639464763614
2023-11-23,0.02608680485756305,-0.03324983976071349,0.020650924086833146,0.022534102736551667,-0.021819328604303963,-0.008216285759091696,-0.022114093369718715,-0.004298420605774706
2023-11-24,-0.006160685683714825,0.015593210645386798,0.02620617492239217,0.027913676215799123,-0.011243360531566042,-0.004184437474890556,-0.033668763844419004,-0.016117401329923776
2023-11-27,0.01929703266194915,0.032311656470964636,-0.024686977437598442,-0.011849285183057886,-0.0005281151391785407,0.005603223176392136,-0.01619207039843292,0.008481220889281795
2023-11-28,-0.009476786941418323,-0.0002890454175655821,0.010925684960073992,0.00012844539621875633,-0.008727717810531372,-0.002192196078516617,-0.0017672591841067064,-0.007400220597642554
2023-11-29,-0.005175921253342048,0.03197294341009434,0.011218388958824774,-0.005909606360583207,0.013939088090214713,-0.006676389795120199,0.023462492751732827,0.007392843843961878
2023-11-30,-0.0021460428800845776,0.008954338516205553,-0.03141752304136999,-0.022535349378196106,-0.02387850012798111,0.002858861895274135,0.03465029998970184,0.044626002923852645
2023-12-01,0.012761022028815143,0.01001688949888914,-0.03602115468305478,-0.010853475994680435,-0.015755675038164777,-0.012416951965022321,-0.003362876371695792,-0.009441811553942548
2023-12-04,-0.03958599620751575,0.014958205122350677,-0.021454860514796132,0.004784937282222991,0.04148165339499947,-0.01838769183172847,-0.050605750454926594,-0.005720084437602217
2023-12-05,0.02201919269997142,0.03916694908441188,-0.024590991889048338,0.009933984464730435,-0.009306209135601066,-0.0021189670860827133,0.0528868669403407,-0.030059406567903065
2023-12-06,0.005074793229891469,0.009353863435308665,0.021715726498786943,0.001959663069417909,0.006161010790082046,-0.007832971348435823,0.005382538824902147,-0.00686384550994821
2023-12-07,0.012431437797121017,-0.007392206720872679,0.00754200787804373,-0.0005852562736995671,0.022521005015443362,-0.0010278744717697249,-0.03546064936413763,0.025238430014279833
2023-12-08,-0.018114646017252378,-0.013075326772976396,-0.011913225880869842,0.027488761863416346,-0.04271348427957391,0.06275497067319988,0.021121136181321037,0.004464778282583194
2023-12-11,-0.0010978800123257278,0.005711081497153139,0.010422448567586767,0.01290431171900114,0.01111208932006897,0.0017916136251049763,-0.003946768406146522,-0.003025465673070234
2023-12-12,-0.0038981656070536204,0.022675401937341293,0.011871134445617238,-0.058807772693285604,0.013118015530595219,0.003894723894375497,-0.00037417512891794834,-0.007770369061777717
2023-12-13,0.02248225439972027,0.018950529242457156,-0.015457553356472182,0.008141045742490702,-0.01943313469082572,-0.02759236329577861,-0.012534344491799304,0.017247869447655176
2023-12-14,0.019062500907521734,0.01026170840194586,0.014501915736959943,0.010323565742299168,-0.012829631904459045,0.008638450893478812,0.016008190504553647,0.015085826596271485
2023-12-15,0.02377826742949286,0.014166076944021276,0.007028964150831658,0.02140300476632855,-0.0005304251849812013,-0.017637493024554356,-0.0032613392788752777,-0.014898052896128982
2023-12-18,-0.01350356549948763,-0.0028903734143103568,-0.015848398419999226,-0.006159230592780805,-0.03787229333907571,0.004265874147458771,2.4109507244484736e-05,-0.016341772621363812
2023-12-19,0.013184913368648101,0.01875140275253117,-0.03215119728737948,-0.015254495571324285,-0.015382846995745965,-0.018798062022177292,0.01658949683863497,-0.0038765227754560708
