,STOCK_F,STOCK_A,STOCK_C,STOCK_B,STOCK_D,STOCK_E,STOCK_G
2023-10-02,-0.011980361067171276,-0.006940958668632726,-0.01726439611652475,0.0013671863009542121,-0.012487703084793158,-0.014284231193152369,-0.000783763542169955
2023-10-03,0.012986106454797662,0.016301701801717843,0.0523493526342828,0.010724747131533496,0.02039967759435688,0.03257791701366522,0.0023350496889674574
2023-10-04,-0.0037267971763289016,-0.044964732037921756,-0.017878223548642366,-0.014136488788942192,-0.0038300788702083617,-0.0050369580519748465,0.0055448079285335475
2023-10-05,-0.017906507873377116,-0.01747982092127206,-0.014169612978003777,-0.00887929209757931,-0.004529599667970035,0.011001049513672806,-0.0018245808624391636
2023-10-06,0.02890262269836983,0.02541088212914857,0.039143746327105114,0.016880071450062328,0.015362568929091325,0.022883636731329142,0.004794263663410526
2023-10-09,0.005162422620277857,-0.007066947138720067,-0.006210657787508546,-0.003418802377729555,0.0015615394341232129,0.002060375985194142,0.03206236115124369
2023-10-10,0.022250043827189543,-0.01912157899262288,0.023616668486583663,0.011675429270077123,0.018068516722764588,0.00444916026104117,0.02020899371230437
2023-10-11,0.019546357315259458,0.01363606688481695,0.020952169115616027,,0.003546035384541428,-0.0034415362933457724,0.017883091849937933
2023-10-12,0.009147898429070751,0.03291114121516136,0.040076328246001505,0.01745765472429024,-0.00047863019531393697,-0.019060137312247743,-0.008610790520477415
2023-10-13,0.006501863036242073,0.005867725141550267,0.008044953170895148,-0.009147909997468048,-0.006578017594325298,0.010775669314532787,-0.017284816564566485
2023-10-16,0.03710623666821397,-0.02085031315581145,0.0067738424350841184,0.001376567533753252,0.006866938709082729,0.020277607192136265,0.019606011164755056
2023-10-17,-0.004912660862174015,-0.02866934252168497,-0.048244511695714525,-0.014860845513295721,-0.021463124195449768,-0.024533611573245833,0.018020935850595884
2023-10-18,-0.004427365565532153,-0.007876358602957816,0.016870276507342012,-0.002137792895238384,0.021406002038716593,0.021777075212689064,0.02995341351501964
2023-10-19,0.0075994936085323605,-0.030573986911570535,-0.01580085483846866,0.002461680468470853,0.0008602920300913331,0.01742548434159436,-0.01157961251938459
2023-10-20,-0.006702109447572411,-0.022522550802802365,-0.05034605616396063,-0.011348356741130381,-0.01201325557633949,0.0032970720216284415,-0.0040909731072069425
2023-10-23,-0.01707501256231409,0.0011603292813545758,-0.0184703313366652,-0.0027598792227945335,0.000507072117002426,-0.006627166825115823,-0.03228968325050868
2023-10-24,0.015889563932526014,-0.014271609763714862,0.006623275824449911,-0.01465220298812021,,0.0037995411164291728,-0.0073494221212174575
2023-10-25,0.023036346385363955,0.02670370437609127,0.01183262124441302,-0.005415394328206596,,0.026937268842538272,0.020431410211588945
2023-10-26,-0.00045454496431620363,-0.001739851312765407,-0.0043033656475036175,-0.010161090942744673,-0.004371862495844074,0.004113451655058305,-0.00882990758456396
2023-10-27,0.009340316980740723,-0.02701146971986861,0.02701015549934361,0.0070295714612586945,0.03279323365310027,0.012479569054363837,0.013309595904016477
2023-10-30,-0.0015559427584749756,0.027698135003801694,-0.00028936960622688704,0.015514505436511774,-0.02014968517031575,-0.03968443082466836,-0.0033100621199562267
2023-10-31,-0.006765093830490187,-0.015742740987779783,-0.023033111734095817,-0.006626527061965859,-0.01886734700835161,-0.007506442608159481,0.006981140564431212
2023-11-01,-0.003181985549832288,-0.001493503061189963,-0.002917356598166681,-0.0026825000867172714,0.00854962566828615,0.01946455003135188,-0.022453827796313348
2023-11-02,-0.005016730131527671,-0.0029170566225803305,-0.021504475028273424,-0.017563561936356466,-0.01956464078555558,-0.027312413566236166,0.0022041889926780215
2023-11-03,-0.003687960289308176,-0.02656684508023416,0.006306856292280268,,0.009318397307110125,0.011540700915380639,-0.059322719418014466
2023-11-06,-7.095623795952649e-05,0.0050751151857418055,-0.002518260365523834,0.007180611097367833,,-0.014609357899383436,-0.003237923163239697
2023-11-07,0.019856393734633854,0.006005202447064121,0.03522699345956552,-0.006346864441983917,0.012616935625008808,0.009576125142896446,-0.0321094648743028
2023-11-08,-0.0035381844846286894,0.022674648396682213,0.008898760273491254,0.0192313021483897,-0.004544132892307962,-0.011286256152487491,0.024619890330936322
2023-11-09,0.00817193128603434,0.010585010806049722,0.010160358323779678,0.001178705585766042,-0.00030038589601140875,0.008594418678854583,0.016048147055290226
2023-11-10,-0.008496890078491618,-0.056772012560703085,-0.0017854602709626126,-0.014505993334660534,-0.005253707071220092,-0.015132906145077847,0.009833419639321621
2023-11-13,0.02332275641029785,-0.010504790277343464,0.007511314389329641,0.009863539964985532,0.04486819496163198,0.0353828216531144,0.030920124543187603
2023-11-14,0.006239777576020595,0.0015101845777461894,0.03033334352522428,0.0052619743230832225,0.0039009666054730585,-0.0027559739211657944,-0.018478330416496744
2023-11-15,0.00035606441930488667,-0.005519622405030882,-0.020181352407210255,-0.00330895703571773,,0.015383849936320899,0.035447263958311166
2023-11-16,0.02007303534199679,-0.017115008175636437,0.0023422621860815763,,0.020390133842271802,0.007785072436049551,0.019143831285207694
2023-11-17,-0.008239991588261676,-0.029293850030596695,-0.024688183449399374,-0.015131986470038458,-0.032680541115967285,-0.024070413635803877,-0.00423110574437892
2023-11-20,-0.007291582140261289,0.005441814428804597,-0.037658531498163804,-0.011399188249512991,-0.0072908995921039865,0.010028744796536955,0.023212402943658884
2023-11-21,-0.02799937350423039,0.009518060081915873,-0.0227628463419243,-0.0037772541530718307,-0.024224885922954444,-0.038885388124885935,-0.021625870248232683
2023-11-22,-0.029165960864048573,-0.030439645088120762,-0.042534206849118274,-0.007902919962675942,-0.028123376214737327,-0.038377088826263936,-0.01599028323055347
2023-11-23,-0.009526150305079823,-0.026924695003327823,-0.016834898738494638,-0.028425676539636024,-0.01529912785060382,-0.019740818733596982,-0.011671794464794008
2023-11-24,-0.0013109927191889885,-0.036820930216651095,-0.01262815633425446,-0.014316148988404808,-0.008649221937784737,-0.02196793936116967,-0.010079554161280304
2023-11-27,0.004252658469627553,-0.012303633517419999,-0.03402222155333686,-0.002783051008074729,-0.03032803315285501,-0.03146769553261295,-0.020631152855205056
2023-11-28,0.010005171291966998,0.015395740281449162,-0.014857968578083242,0.0002594989526460981,-0.007321052954717531,0.005321839355613266,0.0249616613419065
2023-11-29,-0.014302993204789378,-0.0014623066378841205,0.018347433959055245,-0.019045966535160136,0.023075012458960348,0.013206067214788102,-0.004677088007396633
2023-11-30,0.012411555152132568,0.0028062282314672837,-0.0011604741467598975,-0.0031070028148618306,0.011301003340098242,0.0031220718998077324,0.0075500993671375905
2023-12-01,0.018758872450021453,,,0.00039381402138784455,-0.001615762342701937,-0.007011432184855846,-0.010907027328273611
2023-12-04,-0.023529854656097336,,-0.010735854426746457,0.00023455221762084632,-0.012071984479910081,-0.020212999749398955,-0.03591206601097034
2023-12-05,0.012762344646003473,0.025153813234403237,0.004260311917019687,0.008272380460412046,-0.004314824977058085,0.01374160794083987,0.005901147167828441
2023-12-06,-0.02198141038356875,0.04401223661986933,0.0027394106007800393,0.011346241199839385,-0.02005995670955607,-0.02367923982932344,-0.03774509950839554
2023-12-07,-0.032079582495130474,-0.005015267914771079,-0.0238683900329995,-0.00572518249965747,,-0.02658473816279876,-0.0008726809217093723
2023-12-08,0.014470362098467726,,-0.002627716941882587,0.023403616566633083,0.0008726667232050563,0.014193394161140745,-0.02686630077665621
2023-12-11,,-0.02605480766747559,-0.026303515315356307,,-0.01924553979261237,-0.010124211126771119,0.04024551998461616
2023-12-12,-0.004982212036602557,0.005061238856447327,0.014330800033842754,-0.0019488402949083897,0.004139724192594471,-0.007702895404864317,0.018727254443494434
2023-12-13,-0.017051139929186068,-0.03229553175268312,-0.047161178114215024,-0.005187583017762871,-0.015854923956651827,-0.028987382050130146,0.0026150758254296085
2023-12-14,0.04175059341620532,0.023754837576790505,0.04069763635903341,0.03046648083412527,0.01460517364492148,-0.0018511189560608998,0.025774133553093374
2023-12-15,-0.00563167549201347,0.024757043548425475,-0.04866015338323459,-0.0031715753711126803,-0.03785070787233095,-0.042143330324033626,-0.016426319549314717
2023-12-18,-0.012006181116918726,-0.022929503737820073,-0.011252529674077081,-0.011129641921032675,-0.005102541314210182,-0.011578844666405266,0.011369587573401861
2023-12-19,0.002164974046966608,-0.002391300470933897,-0.01567357378479438,0.010905305501764233,-0.01715174890194268,-0.02720368261713484,0.00449620867437427
