battery_id,sample_id,idx_in_group,timestamp,temp_c,voltage_mv_raw,current_ma_raw,resistance_mohm_raw,conv_voltage,conv_current,conv_resistance_raw,tc_formula,tc_compensated_mohm,conv_resistance_compensated,zscore,iqr_bounds,stat_outlier,mat_outlier_force,mat_flag_external,mat_rule_type,is_outlier_final,outlier_source,outlier_reason,remark_id,material_link
BT-2026-003,BAT-S055,5,2026-06-12 13:50:00,25.2,4195.0,151.1,18.3,4195.0000 mV x 0.001 = 4.195000 V,151.1000 mA x 0.001 = 0.151100 A,18.3000 mOhm x 0.001 = 0.018300 Ohm,R_comp = 18.300 / [1 + 0.0092 x (+0.20)] = 18.300 / 1.00184 = 18.2664 mOhm,18.2664,18.2664 mOhm x 0.001 = 0.018266 Ohm,-1.4385,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S056,6,2026-06-12 13:55:00,25.5,4192.0,150.9,18.7,4192.0000 mV x 0.001 = 4.192000 V,150.9000 mA x 0.001 = 0.150900 A,18.7000 mOhm x 0.001 = 0.018700 Ohm,R_comp = 18.700 / [1 + 0.0092 x (+0.50)] = 18.700 / 1.00460 = 18.6144 mOhm,18.6144,18.6144 mOhm x 0.001 = 0.018614 Ohm,-0.9794,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S057,7,2026-06-12 14:00:00,25.3,4190.0,151.3,18.5,4190.0000 mV x 0.001 = 4.190000 V,151.3000 mA x 0.001 = 0.151300 A,18.5000 mOhm x 0.001 = 0.018500 Ohm,R_comp = 18.500 / [1 + 0.0092 x (+0.30)] = 18.500 / 1.00276 = 18.4491 mOhm,18.4491,18.4491 mOhm x 0.001 = 0.018449 Ohm,-1.2089,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S058,8,2026-06-12 14:05:00,25.6,4188.0,151.0,18.9,4188.0000 mV x 0.001 = 4.188000 V,151.0000 mA x 0.001 = 0.151000 A,18.9000 mOhm x 0.001 = 0.018900 Ohm,R_comp = 18.900 / [1 + 0.0092 x (+0.60)] = 18.900 / 1.00552 = 18.7962 mOhm,18.7962,18.7962 mOhm x 0.001 = 0.018796 Ohm,-0.7498,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S059,9,2026-06-12 14:10:00,25.4,4185.0,150.7,18.8,4185.0000 mV x 0.001 = 4.185000 V,150.7000 mA x 0.001 = 0.150700 A,18.8000 mOhm x 0.001 = 0.018800 Ohm,R_comp = 18.800 / [1 + 0.0092 x (+0.40)] = 18.800 / 1.00368 = 18.7311 mOhm,18.7311,18.7311 mOhm x 0.001 = 0.018731 Ohm,-0.8646,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S060,10,2026-06-12 14:15:00,25.7,4182.0,151.4,19.1,4182.0000 mV x 0.001 = 4.182000 V,151.4000 mA x 0.001 = 0.151400 A,19.1000 mOhm x 0.001 = 0.019100 Ohm,R_comp = 19.100 / [1 + 0.0092 x (+0.70)] = 19.100 / 1.00644 = 18.9778 mOhm,18.9778,18.9778 mOhm x 0.001 = 0.018978 Ohm,-0.5203,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S061,11,2026-06-12 14:20:00,25.8,4180.0,151.2,19.3,4180.0000 mV x 0.001 = 4.180000 V,151.2000 mA x 0.001 = 0.151200 A,19.3000 mOhm x 0.001 = 0.019300 Ohm,R_comp = 19.300 / [1 + 0.0092 x (+0.80)] = 19.300 / 1.00736 = 19.1590 mOhm,19.159,19.1590 mOhm x 0.001 = 0.019159 Ohm,-0.2908,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S062,12,2026-06-12 14:25:00,25.6,4178.0,150.8,19.0,4178.0000 mV x 0.001 = 4.178000 V,150.8000 mA x 0.001 = 0.150800 A,19.0000 mOhm x 0.001 = 0.019000 Ohm,R_comp = 19.000 / [1 + 0.0092 x (+0.60)] = 19.000 / 1.00552 = 18.8957 mOhm,18.8957,18.8957 mOhm x 0.001 = 0.018896 Ohm,-0.6351,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S063,13,2026-06-12 14:30:00,25.9,4175.0,151.5,19.5,4175.0000 mV x 0.001 = 4.175000 V,151.5000 mA x 0.001 = 0.151500 A,19.5000 mOhm x 0.001 = 0.019500 Ohm,R_comp = 19.500 / [1 + 0.0092 x (+0.90)] = 19.500 / 1.00828 = 19.3399 mOhm,19.3399,19.3399 mOhm x 0.001 = 0.019340 Ohm,-0.0612,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S064,14,2026-06-12 14:35:00,25.7,4172.0,151.1,19.2,4172.0000 mV x 0.001 = 4.172000 V,151.1000 mA x 0.001 = 0.151100 A,19.2000 mOhm x 0.001 = 0.019200 Ohm,R_comp = 19.200 / [1 + 0.0092 x (+0.70)] = 19.200 / 1.00644 = 19.0771 mOhm,19.0771,19.0771 mOhm x 0.001 = 0.019077 Ohm,-0.4055,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S065,15,2026-06-12 14:40:00,26.0,4170.0,150.9,19.7,4170.0000 mV x 0.001 = 4.170000 V,150.9000 mA x 0.001 = 0.150900 A,19.7000 mOhm x 0.001 = 0.019700 Ohm,R_comp = 19.700 / [1 + 0.0092 x (+1.00)] = 19.700 / 1.00920 = 19.5204 mOhm,19.5204,19.5204 mOhm x 0.001 = 0.019520 Ohm,0.1683,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S066,16,2026-06-12 14:45:00,25.8,4168.0,151.3,19.4,4168.0000 mV x 0.001 = 4.168000 V,151.3000 mA x 0.001 = 0.151300 A,19.4000 mOhm x 0.001 = 0.019400 Ohm,R_comp = 19.400 / [1 + 0.0092 x (+0.80)] = 19.400 / 1.00736 = 19.2583 mOhm,19.2583,19.2583 mOhm x 0.001 = 0.019258 Ohm,-0.176,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S067,17,2026-06-12 14:50:00,26.1,4165.0,150.7,19.9,4165.0000 mV x 0.001 = 4.165000 V,150.7000 mA x 0.001 = 0.150700 A,19.9000 mOhm x 0.001 = 0.019900 Ohm,R_comp = 19.900 / [1 + 0.0092 x (+1.10)] = 19.900 / 1.01012 = 19.7006 mOhm,19.7006,19.7006 mOhm x 0.001 = 0.019701 Ohm,0.3979,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S068,18,2026-06-12 14:55:00,25.9,4162.0,151.2,19.6,4162.0000 mV x 0.001 = 4.162000 V,151.2000 mA x 0.001 = 0.151200 A,19.6000 mOhm x 0.001 = 0.019600 Ohm,R_comp = 19.600 / [1 + 0.0092 x (+0.90)] = 19.600 / 1.00828 = 19.4390 mOhm,19.439,19.4390 mOhm x 0.001 = 0.019439 Ohm,0.0536,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S069,19,2026-06-12 15:00:00,26.2,4160.0,151.0,20.1,4160.0000 mV x 0.001 = 4.160000 V,151.0000 mA x 0.001 = 0.151000 A,20.1000 mOhm x 0.001 = 0.020100 Ohm,R_comp = 20.100 / [1 + 0.0092 x (+1.20)] = 20.100 / 1.01104 = 19.8805 mOhm,19.8805,19.8805 mOhm x 0.001 = 0.019881 Ohm,0.6274,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S070,20,2026-06-12 15:05:00,26.0,4158.0,151.4,19.8,4158.0000 mV x 0.001 = 4.158000 V,151.4000 mA x 0.001 = 0.151400 A,19.8000 mOhm x 0.001 = 0.019800 Ohm,R_comp = 19.800 / [1 + 0.0092 x (+1.00)] = 19.800 / 1.00920 = 19.6195 mOhm,19.6195,19.6195 mOhm x 0.001 = 0.019620 Ohm,0.2831,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S071,21,2026-06-12 15:10:00,26.3,4155.0,150.9,20.3,4155.0000 mV x 0.001 = 4.155000 V,150.9000 mA x 0.001 = 0.150900 A,20.3000 mOhm x 0.001 = 0.020300 Ohm,R_comp = 20.300 / [1 + 0.0092 x (+1.30)] = 20.300 / 1.01196 = 20.0601 mOhm,20.0601,20.0601 mOhm x 0.001 = 0.020060 Ohm,0.857,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S072,22,2026-06-12 15:15:00,26.1,4152.0,150.8,20.0,4152.0000 mV x 0.001 = 4.152000 V,150.8000 mA x 0.001 = 0.150800 A,20.0000 mOhm x 0.001 = 0.020000 Ohm,R_comp = 20.000 / [1 + 0.0092 x (+1.10)] = 20.000 / 1.01012 = 19.7996 mOhm,19.7996,19.7996 mOhm x 0.001 = 0.019800 Ohm,0.5126,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S073,23,2026-06-12 15:20:00,26.4,4150.0,151.3,20.5,4150.0000 mV x 0.001 = 4.150000 V,151.3000 mA x 0.001 = 0.151300 A,20.5000 mOhm x 0.001 = 0.020500 Ohm,R_comp = 20.500 / [1 + 0.0092 x (+1.40)] = 20.500 / 1.01288 = 20.2393 mOhm,20.2393,20.2393 mOhm x 0.001 = 0.020239 Ohm,1.0865,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S074,24,2026-06-12 15:25:00,26.2,4148.0,150.7,20.2,4148.0000 mV x 0.001 = 4.148000 V,150.7000 mA x 0.001 = 0.150700 A,20.2000 mOhm x 0.001 = 0.020200 Ohm,R_comp = 20.200 / [1 + 0.0092 x (+1.20)] = 20.200 / 1.01104 = 19.9794 mOhm,19.9794,19.9794 mOhm x 0.001 = 0.019979 Ohm,0.7422,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S075,25,2026-06-12 15:30:00,26.5,4145.0,151.1,20.7,4145.0000 mV x 0.001 = 4.145000 V,151.1000 mA x 0.001 = 0.151100 A,20.7000 mOhm x 0.001 = 0.020700 Ohm,R_comp = 20.700 / [1 + 0.0092 x (+1.50)] = 20.700 / 1.01380 = 20.4182 mOhm,20.4182,20.4182 mOhm x 0.001 = 0.020418 Ohm,1.316,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S076,26,2026-06-12 15:35:00,26.3,4142.0,151.5,20.4,4142.0000 mV x 0.001 = 4.142000 V,151.5000 mA x 0.001 = 0.151500 A,20.4000 mOhm x 0.001 = 0.020400 Ohm,R_comp = 20.400 / [1 + 0.0092 x (+1.30)] = 20.400 / 1.01196 = 20.1589 mOhm,20.1589,20.1589 mOhm x 0.001 = 0.020159 Ohm,0.9717,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S077,27,2026-06-12 15:40:00,26.6,4140.0,150.8,20.9,4140.0000 mV x 0.001 = 4.140000 V,150.8000 mA x 0.001 = 0.150800 A,20.9000 mOhm x 0.001 = 0.020900 Ohm,R_comp = 20.900 / [1 + 0.0092 x (+1.60)] = 20.900 / 1.01472 = 20.5968 mOhm,20.5968,20.5968 mOhm x 0.001 = 0.020597 Ohm,1.5456,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S078,28,2026-06-12 15:45:00,26.4,4138.0,151.2,20.6,4138.0000 mV x 0.001 = 4.138000 V,151.2000 mA x 0.001 = 0.151200 A,20.6000 mOhm x 0.001 = 0.020600 Ohm,R_comp = 20.600 / [1 + 0.0092 x (+1.40)] = 20.600 / 1.01288 = 20.3380 mOhm,20.338,20.3380 mOhm x 0.001 = 0.020338 Ohm,1.2013,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S079,29,2026-06-12 15:50:00,26.7,4135.0,151.0,21.1,4135.0000 mV x 0.001 = 4.135000 V,151.0000 mA x 0.001 = 0.151000 A,21.1000 mOhm x 0.001 = 0.021100 Ohm,R_comp = 21.100 / [1 + 0.0092 x (+1.70)] = 21.100 / 1.01564 = 20.7751 mOhm,20.7751,20.7751 mOhm x 0.001 = 0.020775 Ohm,1.7751,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-003,BAT-S080,30,2026-06-12 15:55:00,26.5,4132.0,151.3,20.8,4132.0000 mV x 0.001 = 4.132000 V,151.3000 mA x 0.001 = 0.151300 A,20.8000 mOhm x 0.001 = 0.020800 Ohm,R_comp = 20.800 / [1 + 0.0092 x (+1.50)] = 20.800 / 1.01380 = 20.5169 mOhm,20.5169,20.5169 mOhm x 0.001 = 0.020517 Ohm,1.4308,"[16.915, 22.185] mOhm",False,False,False,NONE,False,NONE,,,无关联材料
BT-2026-004,BAT-S081,1,2026-06-12 16:00:00,26.8,4090.0,145.0,95.6,4090.0000 mV x 0.001 = 4.090000 V,145.0000 mA x 0.001 = 0.145000 A,95.6000 mOhm x 0.001 = 0.095600 Ohm,R_comp = 95.600 / [1 + 0.0092 x (+1.80)] = 95.600 / 1.01656 = 94.0427 mOhm,94.0427,94.0427 mOhm x 0.001 = 0.094043 Ohm,0.5549,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S082,2,2026-06-12 16:05:00,26.9,4088.0,145.2,98.3,4088.0000 mV x 0.001 = 4.088000 V,145.2000 mA x 0.001 = 0.145200 A,98.3000 mOhm x 0.001 = 0.098300 Ohm,R_comp = 98.300 / [1 + 0.0092 x (+1.90)] = 98.300 / 1.01748 = 96.6112 mOhm,96.6112,96.6112 mOhm x 0.001 = 0.096611 Ohm,0.6891,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S083,3,2026-06-12 16:10:00,27.0,4085.0,144.8,102.1,4085.0000 mV x 0.001 = 4.085000 V,144.8000 mA x 0.001 = 0.144800 A,102.1000 mOhm x 0.001 = 0.102100 Ohm,R_comp = 102.100 / [1 + 0.0092 x (+2.00)] = 102.100 / 1.01840 = 100.2553 mOhm,100.2553,100.2553 mOhm x 0.001 = 0.100255 Ohm,0.878,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S084,4,2026-06-12 16:15:00,27.1,4082.0,145.1,97.8,4082.0000 mV x 0.001 = 4.082000 V,145.1000 mA x 0.001 = 0.145100 A,97.8000 mOhm x 0.001 = 0.097800 Ohm,R_comp = 97.800 / [1 + 0.0092 x (+2.10)] = 97.800 / 1.01932 = 95.9463 mOhm,95.9463,95.9463 mOhm x 0.001 = 0.095946 Ohm,0.6643,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S085,5,2026-06-12 16:20:00,27.2,4080.0,145.3,99.5,4080.0000 mV x 0.001 = 4.080000 V,145.3000 mA x 0.001 = 0.145300 A,99.5000 mOhm x 0.001 = 0.099500 Ohm,R_comp = 99.500 / [1 + 0.0092 x (+2.20)] = 99.500 / 1.02024 = 97.5261 mOhm,97.5261,97.5261 mOhm x 0.001 = 0.097526 Ohm,0.7488,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S086,6,2026-06-12 16:25:00,27.3,4078.0,144.9,101.2,4078.0000 mV x 0.001 = 4.078000 V,144.9000 mA x 0.001 = 0.144900 A,101.2000 mOhm x 0.001 = 0.101200 Ohm,R_comp = 101.200 / [1 + 0.0092 x (+2.30)] = 101.200 / 1.02116 = 99.1030 mOhm,99.103,99.1030 mOhm x 0.001 = 0.099103 Ohm,0.8333,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S087,7,2026-06-12 16:30:00,27.2,4075.0,145.0,96.9,4075.0000 mV x 0.001 = 4.075000 V,145.0000 mA x 0.001 = 0.145000 A,96.9000 mOhm x 0.001 = 0.096900 Ohm,R_comp = 96.900 / [1 + 0.0092 x (+2.20)] = 96.900 / 1.02024 = 94.9777 mOhm,94.9777,94.9777 mOhm x 0.001 = 0.094978 Ohm,0.6195,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S088,8,2026-06-12 16:35:00,27.4,4072.0,145.4,98.7,4072.0000 mV x 0.001 = 4.072000 V,145.4000 mA x 0.001 = 0.145400 A,98.7000 mOhm x 0.001 = 0.098700 Ohm,R_comp = 98.700 / [1 + 0.0092 x (+2.40)] = 98.700 / 1.02208 = 96.5678 mOhm,96.5678,96.5678 mOhm x 0.001 = 0.096568 Ohm,0.709,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S089,9,2026-06-12 16:40:00,27.5,4070.0,144.7,103.5,4070.0000 mV x 0.001 = 4.070000 V,144.7000 mA x 0.001 = 0.144700 A,103.5000 mOhm x 0.001 = 0.103500 Ohm,R_comp = 103.500 / [1 + 0.0092 x (+2.50)] = 103.500 / 1.02300 = 101.1730 mOhm,101.173,101.1730 mOhm x 0.001 = 0.101173 Ohm,0.9476,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S090,10,2026-06-12 16:45:00,27.4,4068.0,145.1,95.2,4068.0000 mV x 0.001 = 4.068000 V,145.1000 mA x 0.001 = 0.145100 A,95.2000 mOhm x 0.001 = 0.095200 Ohm,R_comp = 95.200 / [1 + 0.0092 x (+2.40)] = 95.200 / 1.02208 = 93.1434 mOhm,93.1434,93.1434 mOhm x 0.001 = 0.093143 Ohm,0.535,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S091,11,2026-06-12 16:50:00,27.6,4065.0,145.3,97.6,4065.0000 mV x 0.001 = 4.065000 V,145.3000 mA x 0.001 = 0.145300 A,97.6000 mOhm x 0.001 = 0.097600 Ohm,R_comp = 97.600 / [1 + 0.0092 x (+2.60)] = 97.600 / 1.02392 = 95.3199 mOhm,95.3199,95.3199 mOhm x 0.001 = 0.095320 Ohm,0.6543,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S092,12,2026-06-12 16:55:00,27.5,4062.0,144.8,99.1,4062.0000 mV x 0.001 = 4.062000 V,144.8000 mA x 0.001 = 0.144800 A,99.1000 mOhm x 0.001 = 0.099100 Ohm,R_comp = 99.100 / [1 + 0.0092 x (+2.50)] = 99.100 / 1.02300 = 96.8719 mOhm,96.8719,96.8719 mOhm x 0.001 = 0.096872 Ohm,0.7289,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S093,13,2026-06-12 17:00:00,27.7,4060.0,145.2,100.8,4060.0000 mV x 0.001 = 4.060000 V,145.2000 mA x 0.001 = 0.145200 A,100.8000 mOhm x 0.001 = 0.100800 Ohm,R_comp = 100.800 / [1 + 0.0092 x (+2.70)] = 100.800 / 1.02484 = 98.3568 mOhm,98.3568,98.3568 mOhm x 0.001 = 0.098357 Ohm,0.8134,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S094,14,2026-06-12 17:05:00,27.6,4058.0,145.0,94.5,4058.0000 mV x 0.001 = 4.058000 V,145.0000 mA x 0.001 = 0.145000 A,94.5000 mOhm x 0.001 = 0.094500 Ohm,R_comp = 94.500 / [1 + 0.0092 x (+2.60)] = 94.500 / 1.02392 = 92.2924 mOhm,92.2924,92.2924 mOhm x 0.001 = 0.092292 Ohm,0.5002,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S095,15,2026-06-12 17:10:00,27.8,4055.0,145.4,96.3,4055.0000 mV x 0.001 = 4.055000 V,145.4000 mA x 0.001 = 0.145400 A,96.3000 mOhm x 0.001 = 0.096300 Ohm,R_comp = 96.300 / [1 + 0.0092 x (+2.80)] = 96.300 / 1.02576 = 93.8816 mOhm,93.8816,93.8816 mOhm x 0.001 = 0.093882 Ohm,0.5897,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S096,16,2026-06-12 17:15:00,27.7,4052.0,144.9,98.9,4052.0000 mV x 0.001 = 4.052000 V,144.9000 mA x 0.001 = 0.144900 A,98.9000 mOhm x 0.001 = 0.098900 Ohm,R_comp = 98.900 / [1 + 0.0092 x (+2.70)] = 98.900 / 1.02484 = 96.5029 mOhm,96.5029,96.5029 mOhm x 0.001 = 0.096503 Ohm,0.7189,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S097,17,2026-06-12 17:20:00,27.9,4050.0,145.1,102.7,4050.0000 mV x 0.001 = 4.050000 V,145.1000 mA x 0.001 = 0.145100 A,102.7000 mOhm x 0.001 = 0.102700 Ohm,R_comp = 102.700 / [1 + 0.0092 x (+2.90)] = 102.700 / 1.02668 = 100.0312 mOhm,100.0312,100.0312 mOhm x 0.001 = 0.100031 Ohm,0.9078,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S098,18,2026-06-12 17:25:00,27.8,4048.0,145.3,95.8,4048.0000 mV x 0.001 = 4.048000 V,145.3000 mA x 0.001 = 0.145300 A,95.8000 mOhm x 0.001 = 0.095800 Ohm,R_comp = 95.800 / [1 + 0.0092 x (+2.80)] = 95.800 / 1.02576 = 93.3942 mOhm,93.3942,93.3942 mOhm x 0.001 = 0.093394 Ohm,0.5648,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S099,19,2026-06-12 17:30:00,28.0,4045.0,144.8,97.2,4045.0000 mV x 0.001 = 4.045000 V,144.8000 mA x 0.001 = 0.144800 A,97.2000 mOhm x 0.001 = 0.097200 Ohm,R_comp = 97.200 / [1 + 0.0092 x (+3.00)] = 97.200 / 1.02760 = 94.5893 mOhm,94.5893,94.5893 mOhm x 0.001 = 0.094589 Ohm,0.6344,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
BT-2026-004,BAT-S100,20,2026-06-12 17:35:00,27.9,4042.0,145.2,99.9,4042.0000 mV x 0.001 = 4.042000 V,145.2000 mA x 0.001 = 0.145200 A,99.9000 mOhm x 0.001 = 0.099900 Ohm,R_comp = 99.900 / [1 + 0.0092 x (+2.90)] = 99.900 / 1.02668 = 97.3039 mOhm,97.3039,97.3039 mOhm x 0.001 = 0.097304 Ohm,0.7686,"[6.415, 149.810] mOhm",False,True,False,FORCE_OUTLIER,True,MAT,"MAT:FORCE_OUTLIER - RM-001 新版维修备注确认: BT-2026-004 16:00~17:35 正极端子氧化导致接触不良, 数据作废",RM-OLD-001,data/materials/RM-OLD-001_维修备注_旧版.txt
