,股票A,股票B,债券C,商品D
2023-03-03,8.196812071703736e-05,0.015754251810477633,-0.005354832151075991,-0.02249390450367301
2023-03-06,0.00284654766617564,0.0038818373853977024,-0.001954071439772924,0.03818209809104422
2023-03-07,0.0260532979157685,-0.003585632187310547,-0.0054285233424296786,0.01296980221318987
2023-03-08,-0.011331427776716599,-0.002645247736274674,-0.0009746051514436765,0.025964514640601434
2023-03-09,0.011441947623400759,-0.0007740188912109592,-0.0014401714209287062,-0.01624586384630343
2023-03-10,-0.003543853048677881,-0.00025833354764762383,0.003998302661346699,0.021563130676665394
2023-03-13,-0.0038536240645444058,0.011214443154554696,0.006651543730598042,-0.02709834750988283
2023-03-14,0.022475537039743802,0.0010791882871094914,0.007078419053949781,0.022456187520912718
2023-03-15,0.017008326979760596,0.011289601158233688,-0.0027108401328915107,0.00449598349483828
2023-03-16,0.01677019272001277,-0.0009107487016287348,-0.0009461093687226389,0.014031280499619592
2023-03-17,0.026609576143086584,0.0014795278547413586,-0.008317190961104752,-0.029189865140621295
2023-03-20,0.0009200768326551811,-0.029673010267981612,-0.003929350332480944,-0.02217674605691512
2023-03-21,0.014139059425899278,0.01404491512053722,0.004924258165487288,0.01513070545633462
2023-03-22,-0.00570533513186912,0.00549732713846989,0.008177914117741159,-0.02350870010560502
2023-03-23,0.006983327049768843,0.015270151647894782,-0.00607174435939961,0.011780157302478078
2023-03-24,-0.0021028610873536917,-0.04314383067290534,-0.0028623212957644716,-0.033978445161506145
2023-03-27,0.002439919299854364,0.031625620571710915,-3.202878479463516e-05,0.021404355316666703
2023-03-28,0.012403140508738274,-0.0017938444223276062,0.001500805794098034,-0.03061308286921273
2023-03-29,-0.01586441366466945,0.016922742251062748,-0.00394801759960823,0.014007498441988082
2023-03-30,0.042347745513709206,-0.015298588906882963,0.0022203052223204486,0.01584077334115002
2023-03-31,-0.01962034762999404,0.009491608575938545,-0.002269196735354581,-0.017219295460739376
2023-04-03,-0.023783772255754645,-0.01550123344760484,2.7738645608604484e-05,0.014750664177118173
2023-04-04,0.023662217470001357,-0.009056534410437076,0.002831421240018498,0.006711056583338899
2023-04-05,0.016333253879258717,0.029010470308001794,0.0001321113490546891,-0.013271046404818456
2023-04-06,0.012982396341043104,-0.002560236011450199,-0.0020819294526328433,-0.025013867101905205
2023-04-07,0.013066910185285599,0.003561493097695843,-0.0004480490196291542,-0.04886564229181448
2023-04-10,0.0002550645430617075,0.013351015960331312,-0.0003418147960266766,0.008941251182492343
2023-04-11,-0.017445087429716632,0.007735228319589069,-0.0017500551494106385,-0.03892006928405138
2023-04-12,0.002016091163874527,0.002556283577153646,-0.001193980313335512,0.0025836049860327053
2023-04-13,-0.013043234230242234,0.005774415036993381,0.008093235852523584,-0.006386205402056228
2023-04-14,0.020002394668355024,0.036351233778574125,0.0029045972397061933,0.017178569385954887
2023-04-17,-0.002441147630042773,-0.0005642819555037809,-0.0013774015901458017,-0.007351137487246606
2023-04-18,-0.01600994393585023,0.0033164857007245124,0.003584772022553678,-0.008036194658677285
2023-04-19,-0.005927716833059869,0.016059815940114183,-0.0015690974487800498,0.01849676760720739
2023-04-20,0.008758629085512486,0.01688288899436976,0.005965623187933207,0.00857645072710294
2023-04-21,-0.010774491056079494,0.018105454583405702,0.0019482109609904696,0.008103898929569458
2023-04-24,-0.015944407911328628,0.009880953330437769,-0.0004365107200211444,0.011931689745213157
2023-04-25,0.005373744229838245,-0.016845073690957252,0.002338584629051388,-0.03818930308017765
2023-04-26,0.005399331422174455,0.02480147298451644,-0.007754380760342496,0.01911971699967455
2023-04-27,-0.009638863507422595,-0.016895180895280318,-0.005533837344549026,0.015511719850340059
2023-04-28,-0.008920766112366455,0.0048395319785854984,-0.005869625031995277,-0.025217078214412433
2023-05-01,0.005140998747152726,-0.011014137750290368,0.0008147154738185338,-0.005902011841855033
2023-05-02,-0.028461686829946483,-0.0006620751988948882,0.008762574997425459,-0.0007826821906907797
2023-05-03,-0.027649275487531103,0.005231436154552206,0.01125650073096316,-0.003162419610043318
2023-05-04,-0.01386888442504872,0.005120358231754096,0.0032902555072037857,0.008546499164213368
2023-05-05,-0.0037689430342369447,0.006628811313529271,0.0026042223747222847,0.035984169545779585
2023-05-08,0.006718151311960092,0.024505669035879706,-0.008905288670763695,0.027244168191820718
2023-05-09,0.03000712433899104,0.007103014522709697,-0.002613368998670109,-0.032605479835785156
2023-05-10,0.017653192464040388,-0.0033623495293597302,-0.0038389187595411945,0.01575174975765122
2023-05-11,-0.0026987705992685424,0.014761307524325359,-0.0030042379912555805,0.03342333298838524
2023-05-12,0.00011967584194622337,0.01814205733386961,-0.000740719092923948,0.009870213017230067
2023-05-15,-0.019550587292756178,-0.018114117227054884,-0.002260452888485637,0.027474510629649174
2023-05-16,0.0001297372801522014,0.00926100104774787,-0.009796499051878939,0.05050676114251913
2023-05-17,-0.005273172778402767,0.010817591134663474,0.003839551280587669,0.025792738652674535
2023-05-18,0.006954371206761789,-0.004163452550399879,-0.005263715128699033,0.006432714891043222
2023-05-19,-0.01604461887104646,0.020935602199674292,0.0012962343205557478,0.026327211852118837
2023-05-22,0.010886930284823446,-0.0019508338054879007,0.010470413348749867,0.00382219582742228
2023-05-23,0.031154778260051554,0.0021836468020731336,-0.004496922957932117,0.0007975760821238868
2023-05-24,-0.0016752029691371518,-0.002296077364258044,-0.01255143761373165,-0.008585355892843313
2023-05-25,0.00853423444197883,0.000533685713722013,-0.0013300211094005542,0.03928533397080271
2023-05-26,0.014302879834222251,-0.016144126303428024,0.0056047981749928555,-0.020260716648550038
2023-05-29,-0.007524409437716725,-0.021300763238914413,0.00989173727110297,0.0385091931169529
2023-05-30,0.004981849636208336,0.024217575948374585,-0.006047747972262084,0.012696603093509286
2023-05-31,0.0007518480156358971,-0.012404420224774917,0.0025834961161826085,-0.034782654370048544
2023-06-01,0.0024535219709766343,-0.014570885241844607,-0.0022265522839002667,0.00939123232478554
2023-06-02,-0.01496019567710933,-0.03200085170405572,-0.0004297417715206783,-0.052300662691290606
2023-06-05,0.0009902034851788544,-0.009284426215342532,0.013321716735085174,0.015837700420775893
2023-06-06,0.010459965824908995,-0.019546346901112472,-0.007414851641975766,0.022330787074724776
2023-06-07,0.029522872155900836,0.024930227402045535,0.0013686983074728673,-0.014608898891301339
2023-06-08,0.01968541652170414,0.015447256340139512,0.002438465858827166,0.0032886923988895587
2023-06-09,0.04356364915023113,-0.010022255177665857,0.005528931624696736,0.04905393584375716
2023-06-12,-0.01484695125776099,0.03408653708016463,0.0005899157673544773,-0.012443667606548418
2023-06-13,0.017946412734413563,0.015026482304873913,0.0016402526975205116,-0.026272689676415016
2023-06-14,0.004166840114767035,-0.004572470752629337,-0.0018582428371089557,0.03724158506156497
2023-06-15,0.044296058664353447,-0.0371910857231036,0.0014456347062255367,0.04926467976326987
2023-06-16,-0.01566596570710303,0.034664138588861124,-0.0016159613774870524,0.0002923917961961831
2023-06-19,-0.01629443684361552,-0.020543587001453936,0.003207859449280254,0.025486575885208907
2023-06-20,-0.011487852908880443,-0.024380981204353374,-0.0017480516802181698,0.03373689788827203
2023-06-21,-0.04197791448619614,0.015638556480144603,0.0019855019695109322,-0.018362105813459602
2023-06-22,-0.01001510043361522,0.03689628609508909,-4.631406842489176e-05,-0.011932645884196708
2023-06-23,-0.014682653231073959,0.021064092277657775,0.005730251253860841,0.030971862828868373
2023-06-26,0.0035078757295241526,0.008758636800785393,-0.00015696861794243123,0.04232535696771274
2023-06-27,0.007335119515543189,0.009221315124979288,-0.008765162341034407,0.014272021504358872
2023-06-28,0.038023416784317726,0.013101233381704616,0.006409607503569959,-0.02179535883755136
2023-06-29,0.019508476763721007,0.011683928846801476,-0.004428661504313094,0.04987652779248603
2023-06-30,-0.011038073113248061,0.0045178713595406365,-0.0031688316932440993,-0.013074272445299113
2023-07-03,-0.01746829342696716,0.0018630165592781408,-0.0028783064702174606,-0.008178444529286294
2023-07-04,0.010338383430130115,-0.0006388969184928362,0.006972190465854087,0.008758445862240538
2023-07-05,-0.025904664140412842,-0.011009468833000144,-0.010578371069893478,0.03905401051786935
2023-07-06,0.03712917531708708,-0.003910126153001611,0.01578874266829997,0.02154939941380559
2023-07-07,0.02408880241442574,-0.02509435221293078,0.0053802840453302594,0.010571637509047762
2023-07-10,-0.008883513042094096,-0.0011750944019212485,0.0012161945706457985,0.011782213252952657
2023-07-11,-0.03376269058181755,-0.014528866607263762,-0.00017447000308143195,0.0012878667160866521
2023-07-12,0.02757744748330826,-0.016253839758236563,0.0015277703742882847,0.014153487862962659
2023-07-13,-0.0017907969050523576,0.0029984122673021767,0.0027056121418966915,-0.06303900194235758
2023-07-14,0.025256326239469235,0.02118003429516899,0.0033260779297502848,-0.00721518647674496
2023-07-17,-0.03138855317588734,0.014074749090034694,0.0028780223300172423,0.006233048372919525
2023-07-18,-0.011487500459075458,-0.023257509054347654,0.0005479034062762441,-0.028575352090487678
2023-07-19,0.0006048739943636634,-0.014544422048555062,-0.0008866921015366304,0.009858082945289
2023-07-20,0.001439611875294841,0.014411567819823237,-0.0006563664182675584,-0.004911780524653039
2023-07-21,-0.008501309429584873,-0.014437310903074643,-0.000874541401763405,0.04408689245788725
2023-07-24,0.012956998646949975,-0.003069497249955369,0.005768850484335323,0.03952549313037141
2023-07-25,-0.02085240858765189,0.008550781485368277,0.0030677836114043093,-0.01144513922795407
2023-07-26,-0.00234758970042587,-0.014225166822954528,-0.014601943173321402,-0.003570942789167383
2023-07-27,0.0029059126342379773,0.0018806325921893983,0.0033795038826488046,-0.0016486891402098147
2023-07-28,0.010788776681174981,-0.019710382423773064,0.0010736809735938742,-0.011091486903990568
2023-07-31,0.014732297561777796,-0.008720514659268205,6.45621777051292e-06,0.0050756246007031686
2023-08-01,-0.021992841836757385,0.005096729012138054,-0.0018425922654444291,-0.018757051722189756
2023-08-02,-0.030182283414712446,-0.023594906002975036,0.005720563599930068,-0.02806538337343816
2023-08-03,0.026053536437970183,0.006907121069405985,0.004837632310614289,0.015767780597506713
2023-08-04,0.007146280239591834,5.433016099781773e-06,-0.0037643883391180457,0.01593823960554527
2023-08-07,-0.014469730731131072,0.008587349316257216,0.0021352614356226754,-0.019907893991499812
2023-08-08,0.031523039510450455,0.0036587120109699213,-0.00475828367270643,0.02258388576906499
2023-08-09,0.0028134926858571735,0.020762106449607663,-0.006798090823944653,-0.015589443229133285
2023-08-10,0.02408594368127653,0.002178367539718609,-0.003033586122949826,0.006529130950949529
2023-08-11,0.001850369628202179,-0.006141083116878794,0.004411967361913794,0.020708600315311403
2023-08-14,0.041714958497639745,0.0021344625454842565,0.004865625226880434,-0.0006403141175928252
2023-08-15,0.03560681684886409,0.008449470435545819,0.002665427100486465,0.011568522803528361
2023-08-16,-0.00447928296958147,0.001032901054885565,0.0037254789342399857,-0.012710741097189294
2023-08-17,0.01993141901908711,0.0009088753680582358,0.002680891435574792,-0.00471166458570243
2023-08-18,0.013407518991702951,-0.01022987531710133,-0.0031074079761147615,-0.00494648577200851
2023-08-21,0.027872631150646976,-0.009643513763264222,0.002259612723369703,-0.018464458663505975
2023-08-22,-0.018798469211602088,-0.0207390790769954,0.004102047626138412,-0.004219354077894553
2023-08-23,0.014221029199968788,0.02654365114780409,0.003871456649067871,-0.03851545747159367
2023-08-24,0.021668489736991755,-0.018357948530869275,0.006044566857373215,-0.012078843678552617
2023-08-25,-0.03467478972846229,-0.01009357796693861,0.0036415192360053188,-0.006921887334241771
2023-08-28,-0.023165170253315503,-0.01047610898353796,0.0018572410377079146,-0.006204493812384504
2023-08-29,-0.04028464355520201,0.013723865654166618,0.0054507511915821375,-0.005837436146769471
2023-08-30,-0.0048881366888911554,-0.004124245174380417,-3.2606296245300324e-05,-0.001344104996503223
2023-08-31,0.014850845115919248,0.019016131090106008,-0.004309373256138589,0.0121860379521516
2023-09-01,0.030547141041920564,-0.009802359363658027,-0.0007153348197188194,0.022062926853313063
2023-09-04,0.0019818956083955037,0.00448491243335703,-0.0036245132240322457,-0.01604413067120668
2023-09-05,0.03307231091142584,-0.01223020579889636,-0.0032758913748719078,-0.029880021384728613
2023-09-06,-0.02710202916429783,0.03247723691660082,-0.0006225933535775891,-0.025851110306077577
2023-09-07,-0.033567648787103097,-0.01751397628544269,-0.0038620996049998067,-0.01198007302987318
2023-09-08,-0.0006109539779323755,0.004947310653405412,-0.0014398076481952013,-0.008598032945412728
2023-09-11,0.008181308978786146,0.009806653213981477,-0.009368073334768929,-0.019049901654936436
2023-09-12,-0.00015389496188186226,0.006506986461772473,0.0011664685368646928,-0.03220291660624736
2023-09-13,-0.04084884200079753,-0.0024793148831656242,0.00010602737681112118,-0.011203020686854704
2023-09-14,-0.001282400790255768,-0.0016473104960013924,-0.003985443155340953,0.004735665502849284
2023-09-15,-0.025589390010097066,0.0009571720796866438,0.003396228342162025,0.01507573664588912
2023-09-18,0.01389345097660077,-0.0019050300244273293,0.004787850688132793,-0.01373557632770803
2023-09-19,0.007831964921936966,0.014758186751923644,-0.00793779932184487,-0.010124945553585852
2023-09-20,-0.018297595726547104,0.03345784502387027,-0.0037136238928310713,-0.02296745772118277
2023-09-21,-0.00977733834673387,-0.008062376775117503,-0.0037457117489364915,-0.0005859792593694105
2023-09-22,-0.08068427043777904,-0.08024704469368617,-0.06459951550554432,-0.08101071585477036
2023-09-25,-0.0007535819454634375,-0.0010242307252688223,0.0042473742096587426,0.014528195331030004
2023-09-26,0.019602846410024768,0.03899564006481478,-0.0008691306938640176,-0.044446662298352785
2023-09-27,-0.019214520926710874,-0.011755118519545962,-0.0012225742065530539,-0.00879074181131156
2023-09-28,0.010580930310356888,0.024886752081661013,-0.009919311822033768,0.007727683479793552
2023-09-29,-0.010105152367448815,0.02546551221114661,0.0032770901510461316,0.004795862908062609
2023-10-02,-0.015357456645246882,-0.008003823625619919,-0.006096291974267362,0.06752584159951243
2023-10-03,-0.0016406071990911564,0.00883474618777913,0.00039966315133164125,0.008945000614197689
2023-10-04,-0.020204846448387482,0.02472594934692807,0.0014868846897909585,-0.02490136492105026
2023-10-05,-0.010572986106943641,-0.005386916114812306,0.006903292979193255,-0.002186606177226826
2023-10-06,-0.02345755785177697,-0.0027537054015354264,-0.006444101995595561,-0.0442061583366613
2023-10-09,0.039794502658327784,-0.008425213709229655,-0.014997560779104127,-0.0018149937324190221
2023-10-10,0.0012052710394345723,-0.014921350960393003,0.0010192477237684742,-0.02062640142501897
2023-10-11,-0.013494510159851711,-0.009439163175990107,0.009102555907554268,0.023084756889004042
2023-10-12,0.00477959821468444,-0.018059104001433846,0.006294731764697187,-0.013538506864888373
2023-10-13,-0.0017465609938165966,0.000811252023888391,0.001148297076373129,-0.002719147894881166
2023-10-16,-0.00391939199066446,-0.011249598465879626,-0.002358180928160237,-0.015688946035110087
2023-10-17,0.012783334000868505,0.0038067886768612153,0.0041356129831865525,0.04367128379633328
2023-10-18,0.015650154200946103,-0.023038434693054406,-0.004767730998522343,-0.007831069152947793
2023-10-19,-0.01011002295221055,0.005263203483216856,0.002481788846781096,0.046013926086980045
2023-10-20,-0.0110163648128936,0.012802934424133869,0.0026273507958331343,0.020553794052956664
2023-10-23,-0.005001033943032881,-0.029606034638571827,0.0054010495374943995,0.012251668183384655
2023-10-24,-0.045538423294711694,0.005910848547713582,0.013898300194555388,0.009418328682937994
2023-10-25,-0.029803821243971046,0.018715034887099385,0.002062079835893835,0.01004493245540629
2023-10-26,0.027837485348890495,-0.01784461528036808,-0.002444818128537494,-0.047991814483640254
2023-10-27,0.033399354270025675,0.02538858580256555,-2.7871560959972177e-05,-0.0067720848537689135
2023-10-30,-0.004480720791127567,0.006585285140490678,-0.008745379524445592,0.021328949279608038
2023-10-31,0.012031139261115329,-0.010275177836376133,-0.003373565655445291,-0.0010224295868526386
2023-11-01,0.006725003090870723,-0.0005365361648655901,-0.00194641219056552,-0.03492974617008938
2023-11-02,0.06207761616910475,0.008674903687825836,-0.0025204419896729625,-0.0011101112644367364
2023-11-03,0.022891498228691538,0.0014400808711861723,0.00086177436016861,0.04280263790638728
2023-11-06,-0.002058351829615331,0.008381339886695538,-0.0040120996619110024,0.031372292888367986
2023-11-07,-0.018610808812008516,-0.013510103896190494,0.005705153336622358,-0.0013501002341507937
2023-11-08,-0.03162892640515145,0.00284041236054117,0.00010103532459098548,0.023986231926452165
2023-11-09,0.004569272717344463,-0.0209057174535747,5.349839430692792e-05,-0.008962675509201296
2023-11-10,-0.014627014905686067,-0.0013683909202305048,-0.0015394735825645892,-0.04239678967066798
2023-11-13,-0.027945074191953485,-0.013258614621971846,0.0008759534192948957,-0.022911649703238862
2023-11-14,-0.01243145768485053,-0.010732949138846499,0.0042254913233381736,0.03927221921270495
2023-11-15,-0.0211309600722879,0.01884139762815656,-0.0042356510785545014,-0.006649827045732606
2023-11-16,0.034242832701451294,0.016669651808914037,-0.0031905824453762836,-0.005884599484375453
2023-11-17,0.01813279513898901,0.009437071813607655,-0.0014186301438833234,-0.0072959549068720144
2023-11-20,0.0003405471736676526,-0.01608469147008868,-0.0066293546173660746,0.04780341473932517
2023-11-21,0.03009888277780052,-0.004446126745422029,-0.003996289298607489,0.040848972884051586
2023-11-22,0.002047366152952366,0.018496465499687753,-0.0022811043677232953,0.05566950583620335
2023-11-23,-0.016725684026565272,0.002425753704598571,0.004471945903563638,-0.003776130260001282
2023-11-24,0.030962481545393147,0.035089943099725414,0.0014128066450096249,0.007590612218677377
2023-11-27,0.011278200873693174,0.006199767590915578,0.0010679495568377219,-0.037716063735519785
2023-11-28,-0.02024492308652913,0.0031807367473504736,0.004354489810839861,0.03712336065295686
2023-11-29,-0.003306773561672164,-0.004336746963037521,-0.0005868589419969832,-0.02899448878169838
2023-11-30,-0.017012365067695143,0.0023031135717342345,0.002052324249644448,0.005619389094065727
2023-12-01,-0.027155994619286722,-0.0019870475457081584,-0.00041610876466248117,-0.027232563190821103
2023-12-04,0.01902355095063283,0.010921630150328857,0.0014268117469981422,-0.014521670668467402
2023-12-05,0.03868833280940261,0.01465053475191876,-0.0028137932880579106,-0.02073156077624251
2023-12-06,-0.027471351476382824,-0.011489841907619243,-0.012094085791382147,-0.014996881516895447
2023-12-07,0.011759384733811417,-0.019668494303366667,-0.0005713958109315207,-0.013278067578724465
2023-12-08,-0.01251285138243654,-0.027243080596549445,0.007213740680499701,-0.013506719873126927
2023-12-11,-0.00924250767529392,0.007919869903688155,0.004731077011207962,0.02103334779450768
2023-12-12,-0.011347878484777384,-0.016250499092608103,0.004926987422955854,-0.027421569826563005
2023-12-13,-0.016779815393596322,-0.03199335889428724,0.00628065360903109,0.0057135356753466714
2023-12-14,0.00147043255889654,0.006128679067964461,0.0005432879548071872,0.03064897880763896
2023-12-15,-0.016119002328220756,0.03769499276149186,0.001086578537027978,-0.012629909112834901
2023-12-18,0.005909136515596776,0.00020893632690160012,-0.002988259477171751,-0.017747972268690047
2023-12-19,-0.0005047621889827391,0.012877361616774628,-0.0014803642801352488,-0.005563115629506271
2023-12-20,-0.004278960937328194,0.001527440378213475,0.003178855748855708,0.029693130209017753
2023-12-21,-0.017651273240831957,-0.00118334479786714,0.006119422185844082,0.0050526907738339425
2023-12-22,-0.011035426611366654,0.014086147244816528,-0.0005972313784049977,-0.013080357365189962
2023-12-25,0.015607824516515122,-0.00405411816282977,-0.002150946324257058,0.012296916279700995
2023-12-26,0.010518343752487615,0.004310884711078544,0.00010263979428298647,-0.027357303745910586
2023-12-27,-0.019051104895971022,0.005125467092940204,0.003106033744645574,0.0172339877610737
2023-12-28,0.0024866461085845176,-0.00972135680464573,-0.007119274080667709,0.010415182692544192
2023-12-29,0.015527742467435782,0.015180635243047842,-0.011380904765686192,-0.0074952117784721035
2024-01-01,-0.03288810562242744,-0.0023243963504311297,-0.002652684247457918,-0.02076464496118078
2024-01-02,0.011367203847598702,-0.01103617739239267,-0.006003562129570793,-0.021967023057086435
2024-01-03,-0.012752475178916934,0.008347647653556053,-0.0024407009882365547,0.013570433408647756
2024-01-04,0.011911973371863187,-0.013177019726865559,-0.0006389015940873576,0.030924512562226548
2024-01-05,-0.014765183130850337,0.0007227173605369237,-0.002166242045115067,-0.01573269367571987
2024-01-08,-0.03559764201329038,0.00016321505033694683,0.007362337672353727,0.011659667588787108
2024-01-09,-0.03205084875766325,0.016588433487473672,0.0017337238230116002,-0.051975675465051725
2024-01-10,0.00146169893322764,0.007420473493199292,0.0016023717980541419,-0.01441544326642999
2024-01-11,0.005694450034429638,-7.540438117715879e-05,0.0032110357202170094,-0.0005764733217725489
2024-01-12,-0.017586332502088173,0.012566494488004306,-0.005594165588903846,-0.022542085424545843
2024-01-15,0.01327184917554748,0.021153113235259702,0.005295558937101343,-0.023212659369739902
2024-01-16,-0.032730401245379195,0.008667154595277933,-0.00027882143267729943,-0.016494488911722158
2024-01-17,-0.0008215959729463314,0.0004552892976507091,0.003452403086206063,0.007504818208159329
2024-01-18,-0.023720323995249135,-0.01937754348525239,-0.005259286165200777,-0.004483225460159368
2024-01-19,-0.012536722156043184,-0.015676704946130587,-0.0076687938300803215,-0.055755780833124303
2024-01-22,0.0014479734263282804,-0.004278370565320015,0.004189448290125144,-0.05281750381587666
2024-01-23,-0.016708267305679047,-0.008842683032389246,0.001982047630487583,-0.014971629446429385
2024-01-24,-0.007191110884596508,-0.00250456954478169,-0.004410257771787552,0.011642164651338802
2024-01-25,0.02062585618428881,0.0011497488734566073,-0.004248315406373472,-0.06848762106813086
2024-01-26,-0.011037837390462974,0.008245391315350962,0.005727173922073847,-0.012293254403790766
2024-01-29,0.01721384224130284,-0.0007574816708863683,-0.005847059464336639,-0.012956196412935527
2024-01-30,-0.02209413709315236,0.0075975246573930285,0.008313364766279816,0.0349084444552112
2024-01-31,0.011096083558305657,0.0012671162221518037,-0.004403103673239344,-0.009425545292821592
2024-02-01,0.02933137241315801,-0.029331998495308067,0.0032919596280419146,0.009774724618523212
2024-02-02,-0.04893289000254579,-0.013790030907281314,-0.001543092378744923,0.003731428502186581
2024-02-05,-0.015437905109409535,-0.001861313335824232,0.0031159371554117152,-0.05306416199518002
2024-02-06,0.012041442543610802,-0.01784542114261661,-0.002620570010570963,0.019405180415793432
2024-02-07,-0.0035609077208598535,0.009298930949943067,-0.0007139645303614711,0.005584912636407199
2024-02-08,0.007922917467426177,0.023261262485155462,0.0003045958769786057,0.01290671599186474
2024-02-09,-0.011579703734316412,0.01858142777545975,-0.004910937278907363,0.09835594266090818
2024-02-12,0.0022317957494579982,-0.00290164306395312,0.0038041217271006294,-0.051902823487464715
2024-02-13,-0.00261354470784159,0.022660892052749283,-0.0024660678323579262,0.04331741624402771
2024-02-14,0.023855641233196147,0.002530011858031673,-0.0010429995767000928,-0.00698618798500889
2024-02-15,0.005588416866024263,-0.00475628956677059,-0.004871746873042561,0.007383222610075233
2024-02-16,0.007252053241504044,-0.008901039953114096,-0.012711668293976554,-0.0009378061325310544
2024-02-19,-0.007737539322449347,-0.004237045297321925,-0.000855138813000845,-0.010405908334951088
2024-02-20,-0.00925212448144987,-0.005522652278118431,0.01216307710806458,-0.014045823205968968
2024-02-21,-0.008151163756392419,0.0028562433356323154,0.0040230214394901195,0.008437718389325229
2024-02-22,0.008389042847565937,0.0027086097157479685,3.6981013280267975e-06,-0.03772934241679198
2024-02-23,-0.007919689616405259,0.000345690302301217,-0.0012144541460413383,0.01896447918804414
2024-02-26,0.006295497137928258,0.006854072546195247,0.0002123294640602319,-0.010204860122131348
2024-02-27,0.04200801597290878,0.01815969412179512,0.0028355955758760498,-0.028051733476008946
2024-02-28,0.01792249406863385,0.014543312031619855,-0.005804064076544224,-0.011050321449895343
2024-02-29,-0.006020470643356823,-0.02197346952674855,0.005671608473344361,0.03162873042156432
2024-03-01,0.024524278443278896,-0.03800881702352932,0.00367690657720622,-0.013183377175405579
2024-03-04,-0.007661507460431028,0.014314798668589104,0.003690928628539672,0.009161340455240507
2024-03-05,-0.04026249070355708,-0.020203180476231312,0.002292378694048636,-0.018073906892886835
2024-03-06,-0.01966172621834808,-0.0030714810283902533,0.00019808328846994953,0.019148046248090488
2024-03-07,-0.036915838420517114,-0.01725169539089039,0.0034643061798340993,0.0173376934697551
2024-03-08,-0.006530269680826173,-0.026729706563700294,0.00305907066870689,0.04641522083241029
2024-03-11,0.0008683675837910341,0.00842194092307182,-0.001670203554705119,-0.004189098637480388
2024-03-12,0.034028746245505656,0.011687327404539703,-0.002768008864484505,0.016916370118947664
2024-03-13,0.007038547475283253,-0.00834765601090079,0.0006092814763099335,0.002651688488473614
2024-03-14,-0.003882010576177285,-0.03856563438217365,0.007845100757475937,0.03259679454657536
2024-03-15,0.017088111623669786,-0.00789366672378724,-0.006095535378269504,-0.01777080969021826
2024-03-18,-0.0437227061801577,0.006177060081038198,-0.0072376263287622,0.018825132821932027
2024-03-19,0.005212291162171319,-0.021883673531611927,0.0009238042061825838,-0.004667432402917043
2024-03-20,0.015917303877739337,0.0030503987966873343,0.0003544385092800903,-0.0014047044277124437
2024-03-21,-0.02907172491559683,7.035226240506662e-05,0.0009667083218520412,0.002493812111209322
2024-03-22,0.023375080864138583,0.008989372494016325,0.0013197659895425014,0.006506009910666935
2024-03-25,0.0072699281498882825,0.002093705526212299,-0.0010160112731740255,-0.0027057260780489543
2024-03-26,-0.007805758278016025,-0.014296034113223333,0.007549317193010411,0.005567829579263159
2024-03-27,0.013155637322125697,0.01824857252496737,-0.007904519892382578,0.03965295143905461
2024-03-28,0.045913857156087916,-0.0020779435954045504,-0.00404248512390123,0.02483624214038046
2024-03-29,0.004137325101169903,-0.00010956809264897789,-0.000416273800745237,0.021928864812422413
2024-04-01,0.005464411726006722,-0.01369901938609794,-0.008115944055770838,-0.011188488150596768
2024-04-02,-0.008687217990804881,-0.0063492337678726545,-0.0007792720221603558,-0.02203102070570811
2024-04-03,-0.016496887389295837,-0.012972040710403513,0.00840735082864009,0.02408251395594382
2024-04-04,0.017106716330884914,-0.0022941908988513447,0.00020443244147980895,0.022101169813244857
2024-04-05,-0.016621676518177343,0.025975627202135153,0.0012535045285934174,0.03701676689377455
2024-04-08,0.0019313247443878494,-0.020278517143970342,-0.006200823825862901,-0.014899515649230739
2024-04-09,-0.009053148935302333,-0.023903420968151113,-0.0029818070401973875,-0.005538716384008677
2024-04-10,0.010079596514927838,0.02236755491240413,-0.001775981901619685,-0.040787104063135855
2024-04-11,0.007173242105738966,-0.002839855157277992,-0.0014885754837811703,-0.009611777651521823
2024-04-12,0.021250798885157986,-0.009736091079898748,0.006508218975018844,0.02511426276448618
2024-04-15,-0.00970032797709494,0.01589857031094115,0.0028884553036256227,-0.011462384480704949
2024-04-16,-0.004897498705867425,-0.008784233096052961,-0.0054572897846851594,0.016211994880020595
2024-04-17,-0.019075274315646148,0.027690145703204043,0.0013325238921600244,-0.004562577649945284
2024-04-18,-0.008385865201522232,0.010468888070089036,0.0025911087424839254,0.008301425705539017
2024-04-19,0.008046009860897044,-0.00701867112218554,0.005800745192606333,-0.028492284745391686
2024-04-22,0.01563977233290704,0.03265962319898255,0.008002703432841866,0.0023302362408475267
2024-04-23,-0.01794330648355251,-0.008785723845050076,-0.004975470959139343,-0.07457839927251808
2024-04-24,0.017892118402113206,0.011431430580139604,-0.003954287556051691,-0.004472403954049622
2024-04-25,0.02761275717609902,0.004789388706097379,-0.0061878892945730814,-0.04056183109287851
2024-04-26,0.008768698064474018,0.01982611934098197,-0.0010700992955349068,0.0303498629136704
2024-04-29,0.03803591625116132,0.02372266795090279,0.0024317918722316723,0.01963518381911278
2024-04-30,-0.01497578398207146,0.0007800622359864993,0.005036672582945509,0.011866774549152028
2024-05-01,-0.02439309406622834,-0.011001268055192751,-0.0002797551182126138,0.038225155678984504
